epoch	relation	uuas	correct	total
0	acomp	0.1042	5	48
0	advcl	0.0785	23	293
0	advmod	0.0862	110	1276
0	amod	0.1153	289	2506
0	appos	0.1304	36	276
0	aux	0.0742	92	1240
0	auxpass	0.0979	28	286
0	cc	0.0618	62	1003
0	ccomp	0.0597	33	553
0	conj	0.1169	118	1009
0	cop	0.1273	42	330
0	csubj	0.1333	2	15
0	csubjpass	0.0000	0	1
0	dep	0.1082	61	564
0	det	0.0700	233	3327
0	discourse	0.0000	0	7
0	dobj	0.0678	111	1637
0	expl	0.2188	7	32
0	iobj	0.0556	1	18
0	mark	0.0618	26	421
0	mwe	0.0392	2	51
0	neg	0.2211	44	199
0	nn	0.1202	388	3228
0	npadvmod	0.0635	12	189
0	nsubj	0.0968	269	2780
0	nsubjpass	0.1107	28	253
0	num	0.0897	103	1148
0	number	0.1339	60	448
0	parataxis	0.0893	5	56
0	pcomp	0.0625	13	208
0	pobj	0.0729	273	3745
0	poss	0.0733	52	709
0	possessive	0.2706	115	425
0	preconj	0.0909	1	11
0	predet	0.0714	1	14
0	prep	0.0695	263	3783
0	prt	0.0948	11	116
0	quantmod	0.0781	15	192
0	rcmod	0.0828	24	290
0	tmod	0.0656	16	244
0	vmod	0.0616	22	357
0	xcomp	0.0804	32	398
1	acomp	0.1042	5	48
1	advcl	0.0887	26	293
1	advmod	0.0933	119	1276
1	amod	0.1217	305	2506
1	appos	0.1087	30	276
1	aux	0.0702	87	1240
1	auxpass	0.0874	25	286
1	cc	0.0708	71	1003
1	ccomp	0.0579	32	553
1	conj	0.1239	125	1009
1	cop	0.0909	30	330
1	csubj	0.2000	3	15
1	csubjpass	0.0000	0	1
1	dep	0.1064	60	564
1	det	0.0703	234	3327
1	discourse	0.0000	0	7
1	dobj	0.0648	106	1637
1	expl	0.0938	3	32
1	iobj	0.0556	1	18
1	mark	0.0713	30	421
1	mwe	0.0392	2	51
1	neg	0.2261	45	199
1	nn	0.1292	417	3228
1	npadvmod	0.0265	5	189
1	nsubj	0.1068	297	2780
1	nsubjpass	0.1146	29	253
1	num	0.1132	130	1148
1	number	0.1540	69	448
1	parataxis	0.1786	10	56
1	pcomp	0.0625	13	208
1	pobj	0.0705	264	3745
1	poss	0.0733	52	709
1	possessive	0.2447	104	425
1	preconj	0.1818	2	11
1	predet	0.1429	2	14
1	prep	0.0574	217	3783
1	prt	0.0862	10	116
1	quantmod	0.0833	16	192
1	rcmod	0.0931	27	290
1	tmod	0.0779	19	244
1	vmod	0.0728	26	357
1	xcomp	0.0754	30	398
2	acomp	0.1042	5	48
2	advcl	0.0785	23	293
