epoch	relation	uuas	correct	total
0	acomp	0.7500	36	48
0	advcl	0.1297	38	293
0	advmod	0.5290	675	1276
0	amod	0.5998	1503	2506
0	appos	0.3406	94	276
0	aux	0.6371	790	1240
0	auxpass	0.6329	181	286
0	cc	0.3021	303	1003
0	ccomp	0.3544	196	553
0	conj	0.3895	393	1009
0	cop	0.5636	186	330
0	csubj	0.1333	2	15
0	csubjpass	0.0000	0	1
0	dep	0.3741	211	564
0	det	0.4938	1643	3327
0	discourse	0.2857	2	7
0	dobj	0.6164	1009	1637
0	expl	0.8125	26	32
0	iobj	0.6111	11	18
0	mark	0.3207	135	421
0	mwe	0.9804	50	51
0	neg	0.3920	78	199
0	nn	0.5774	1864	3228
0	npadvmod	0.5979	113	189
0	nsubj	0.5662	1574	2780
0	nsubjpass	0.4308	109	253
0	num	0.6080	698	1148
0	number	0.7500	336	448
0	parataxis	0.2143	12	56
0	pcomp	0.7596	158	208
0	pobj	0.6085	2279	3745
0	poss	0.3315	235	709
0	possessive	0.4306	183	425
0	preconj	0.2727	3	11
0	predet	0.1429	2	14
0	prep	0.6067	2295	3783
0	prt	0.8276	96	116
0	quantmod	0.5938	114	192
0	rcmod	0.2862	83	290
0	tmod	0.4631	113	244
0	vmod	0.4818	172	357
0	xcomp	0.5829	232	398
1	acomp	0.7917	38	48
1	advcl	0.1160	34	293
1	advmod	0.5549	708	1276
1	amod	0.5535	1387	2506
1	appos	0.3732	103	276
1	aux	0.6863	851	1240
1	auxpass	0.6399	183	286
1	cc	0.3170	318	1003
1	ccomp	0.3870	214	553
1	conj	0.3439	347	1009
1	cop	0.5152	170	330
1	csubj	0.2667	4	15
1	csubjpass	0.0000	0	1
1	dep	0.3670	207	564
1	det	0.4385	1459	3327
1	discourse	0.4286	3	7
1	dobj	0.6518	1067	1637
1	expl	0.8125	26	32
1	iobj	0.7222	13	18
1	mark	0.3515	148	421
1	mwe	0.9608	49	51
1	neg	0.4975	99	199
1	nn	0.5970	1927	3228
1	npadvmod	0.6772	128	189
1	nsubj	0.5604	1558	2780
1	nsubjpass	0.3794	96	253
1	num	0.6934	796	1148
1	number	0.4866	218	448
1	parataxis	0.1964	11	56
1	pcomp	0.7788	162	208
1	pobj	0.5741	2150	3745
1	poss	0.3935	279	709
1	possessive	0.5859	249	425
1	preconj	0.3636	4	11
1	predet	0.2857	4	14
1	prep	0.6035	2283	3783
1	prt	0.7414	86	116
1	quantmod	0.5469	105	192
1	rcmod	0.3552	103	290
1	tmod	0.4631	113	244
1	vmod	0.4482	160	357
1	xcomp	0.5678	226	398
2	acomp	0.7083	34	48
2	advcl	0.1570	46	293
2	advmod	0.5541	707	1276
2	amod	0.6269	1571	2506
2	appos	0.3478	96	276
2	aux	0.6500	806	1240
2	auxpass	0.6503	186	286
2	cc	0.3579	359	1003
2	ccomp	0.3924	217	553
2	conj	0.3350	338	1009
2	cop	0.5455	180	330
2	csubj	0.3333	5	15
2	csubjpass	1.0000	1	1
2	dep	0.3812	215	564
2	det	0.5212	1734	3327
2	discourse	0.1429	1	7
2	dobj	0.6567	1075	1637
2	expl	0.9062	29	32
2	iobj	0.7222	13	18
2	mark	0.3183	134	421
2	mwe	0.9608	49	51
2	neg	0.6683	133	199
2	nn	0.5970	1927	3228
2	npadvmod	0.6455	122	189
2	nsubj	0.5493	1527	2780
2	nsubjpass	0.3992	101	253
2	num	0.7073	812	1148
2	number	0.7946	356	448
2	parataxis	0.2321	13	56
2	pcomp	0.7933	165	208
2	pobj	0.5989	2243	3745
2	poss	0.3907	277	709
2	possessive	0.5176	220	425
2	preconj	0.5455	6	11
2	predet	0.1429	2	14
2	prep	0.5858	2216	3783
2	prt	0.8448	98	116
2	quantmod	0.5677	109	192
2	rcmod	0.3241	94	290
2	tmod	0.4590	112	244
2	vmod	0.4202	150	357
2	xcomp	0.5704	227	398
3	acomp	0.5625	27	48
3	advcl	0.1468	43	293
3	advmod	0.5658	722	1276
3	amod	0.6229	1561	2506
3	appos	0.3442	95	276
3	aux	0.6065	752	1240
3	auxpass	0.4790	137	286
3	cc	0.2941	295	1003
3	ccomp	0.3906	216	553
3	conj	0.3925	396	1009
3	cop	0.3545	117	330
3	csubj	0.3333	5	15
3	csubjpass	1.0000	1	1
3	dep	0.3528	199	564
3	det	0.4076	1356	3327
3	discourse	0.4286	3	7
3	dobj	0.6158	1008	1637
3	expl	0.8750	28	32
3	iobj	0.7222	13	18
3	mark	0.3444	145	421
3	mwe	0.9608	49	51
3	neg	0.6834	136	199
3	nn	0.6044	1951	3228
3	npadvmod	0.6614	125	189
3	nsubj	0.5140	1429	2780
3	nsubjpass	0.4308	109	253
3	num	0.6794	780	1148
3	number	0.4777	214	448
3	parataxis	0.2321	13	56
3	pcomp	0.7596	158	208
3	pobj	0.5535	2073	3745
3	poss	0.3540	251	709
3	possessive	0.6188	263	425
3	preconj	0.4545	5	11
3	predet	0.2143	3	14
3	prep	0.6011	2274	3783
3	prt	0.8793	102	116
3	quantmod	0.4583	88	192
3	rcmod	0.2931	85	290
3	tmod	0.5123	125	244
3	vmod	0.4930	176	357
3	xcomp	0.6482	258	398
4	acomp	0.8542	41	48
4	advcl	0.2116	62	293
4	advmod	0.6803	868	1276
4	amod	0.7410	1857	2506
4	appos	0.4094	113	276
4	aux	0.8685	1077	1240
4	auxpass	0.9545	273	286
4	cc	0.4457	447	1003
4	ccomp	0.4611	255	553
4	conj	0.3508	354	1009
4	cop	0.8121	268	330
4	csubj	0.4000	6	15
4	csubjpass	1.0000	1	1
4	dep	0.4628	261	564
4	det	0.6853	2280	3327
4	discourse	0.4286	3	7
4	dobj	0.7862	1287	1637
4	expl	0.9062	29	32
4	iobj	0.8889	16	18
4	mark	0.3919	165	421
4	mwe	1.0000	51	51
4	neg	0.8593	171	199
4	nn	0.7023	2267	3228
4	npadvmod	0.8519	161	189
4	nsubj	0.6669	1854	2780
4	nsubjpass	0.5336	135	253
4	num	0.8467	972	1148
4	number	0.7679	344	448
4	parataxis	0.2679	15	56
4	pcomp	0.8462	176	208
4	pobj	0.7778	2913	3745
4	poss	0.4302	305	709
4	possessive	0.7365	313	425
4	preconj	0.5455	6	11
4	predet	0.2857	4	14
4	prep	0.7084	2680	3783
4	prt	0.9569	111	116
4	quantmod	0.5521	106	192
4	rcmod	0.4483	130	290
4	tmod	0.6311	154	244
4	vmod	0.5602	200	357
4	xcomp	0.7563	301	398
5	acomp	0.8750	42	48
5	advcl	0.1843	54	293
5	advmod	0.6834	872	1276
5	amod	0.7394	1853	2506
5	appos	0.4239	117	276
5	aux	0.8766	1087	1240
5	auxpass	0.9441	270	286
5	cc	0.4387	440	1003
5	ccomp	0.4738	262	553
5	conj	0.3568	360	1009
5	cop	0.7970	263	330
5	csubj	0.2667	4	15
5	csubjpass	1.0000	1	1
5	dep	0.4770	269	564
5	det	0.6751	2246	3327
5	discourse	0.2857	2	7
5	dobj	0.8064	1320	1637
5	expl	0.9062	29	32
5	iobj	0.8889	16	18
5	mark	0.4323	182	421
5	mwe	0.9804	50	51
5	neg	0.8342	166	199
5	nn	0.6973	2251	3228
5	npadvmod	0.8571	162	189
5	nsubj	0.6719	1868	2780
5	nsubjpass	0.5573	141	253
5	num	0.8484	974	1148
5	number	0.7879	353	448
5	parataxis	0.2143	12	56
5	pcomp	0.8606	179	208
5	pobj	0.7949	2977	3745
5	poss	0.4260	302	709
5	possessive	0.7553	321	425
5	preconj	0.6364	7	11
5	predet	0.3571	5	14
5	prep	0.7124	2695	3783
5	prt	0.9483	110	116
5	quantmod	0.6354	122	192
5	rcmod	0.4103	119	290
5	tmod	0.6352	155	244
5	vmod	0.5826	208	357
5	xcomp	0.7362	293	398
6	acomp	0.8750	42	48
6	advcl	0.2184	64	293
6	advmod	0.6818	870	1276
