epoch	train_loss	dev_loss	dev_uuas
0	1.017147	0.977594	0.5924
1	0.999160	0.995977	0.5703
2	0.871727	0.843100	0.7562
3	0.851723	0.838763	0.7559
4	0.848587	0.840794	0.7582
5	0.832670	0.825941	0.7647
6	0.829315	0.825042	0.7662
7	0.828536	0.824760	0.7648
8	0.828127	0.824122	0.7666
9	0.827909	0.824218	0.7657
10	0.825596	0.823712	0.7660
11	0.825403	0.823644	0.7659
12	0.825070	0.823654	0.7660
13	0.825024	0.823654	0.7660
14	0.825021	0.823654	0.7660
15	0.825020	0.823655	0.7660
