epoch	relation	uuas	correct	total
0	acomp	0.8750	42	48
0	advcl	0.1570	46	293
0	advmod	0.6607	843	1276
0	amod	0.7291	1827	2506
0	appos	0.5290	146	276
0	aux	0.6887	854	1240
0	auxpass	0.7622	218	286
0	cc	0.3898	391	1003
0	ccomp	0.4684	259	553
0	conj	0.5094	514	1009
0	cop	0.5455	180	330
0	csubj	0.2000	3	15
0	csubjpass	1.0000	1	1
0	dep	0.4309	243	564
0	det	0.6937	2308	3327
0	discourse	0.4286	3	7
0	dobj	0.7459	1221	1637
0	expl	0.8750	28	32
0	iobj	0.6111	11	18
0	mark	0.4109	173	421
0	mwe	1.0000	51	51
0	neg	0.5327	106	199
0	nn	0.6862	2215	3228
0	npadvmod	0.7196	136	189
0	nsubj	0.6680	1857	2780
0	nsubjpass	0.6443	163	253
0	num	0.8092	929	1148
0	number	0.7567	339	448
0	parataxis	0.2143	12	56
0	pcomp	0.7596	158	208
0	pobj	0.6497	2433	3745
0	poss	0.5529	392	709
0	possessive	0.3835	163	425
0	preconj	0.0909	1	11
0	predet	0.5000	7	14
0	prep	0.7132	2698	3783
0	prt	0.8879	103	116
0	quantmod	0.4062	78	192
0	rcmod	0.3586	104	290
0	tmod	0.5451	133	244
0	vmod	0.5742	205	357
0	xcomp	0.6307	251	398
1	acomp	0.9375	45	48
1	advcl	0.1229	36	293
1	advmod	0.6520	832	1276
1	amod	0.7474	1873	2506
1	appos	0.4529	125	276
1	aux	0.6726	834	1240
1	auxpass	0.7902	226	286
1	cc	0.4158	417	1003
1	ccomp	0.4539	251	553
1	conj	0.4727	477	1009
1	cop	0.5848	193	330
1	csubj	0.4000	6	15
1	csubjpass	1.0000	1	1
1	dep	0.4344	245	564
1	det	0.7003	2330	3327
1	discourse	0.4286	3	7
1	dobj	0.7337	1201	1637
1	expl	0.8438	27	32
1	iobj	0.5000	9	18
1	mark	0.4014	169	421
1	mwe	0.9804	50	51
1	neg	0.5729	114	199
1	nn	0.7103	2293	3228
1	npadvmod	0.7831	148	189
1	nsubj	0.6331	1760	2780
1	nsubjpass	0.6008	152	253
1	num	0.7875	904	1148
1	number	0.8460	379	448
1	parataxis	0.2857	16	56
1	pcomp	0.8077	168	208
1	pobj	0.6262	2345	3745
1	poss	0.5092	361	709
1	possessive	0.3341	142	425
1	preconj	0.1818	2	11
1	predet	0.7857	11	14
1	prep	0.7076	2677	3783
1	prt	0.9310	108	116
1	quantmod	0.6146	118	192
1	rcmod	0.3138	91	290
1	tmod	0.5451	133	244
1	vmod	0.5910	211	357
1	xcomp	0.6432	256	398
2	acomp	0.9167	44	48
2	advcl	0.1536	45	293
2	advmod	0.7516	959	1276
2	amod	0.8344	2091	2506
2	appos	0.6341	175	276
2	aux	0.8339	1034	1240
2	auxpass	0.9056	259	286
2	cc	0.5484	550	1003
2	ccomp	0.6383	353	553
2	conj	0.4995	504	1009
2	cop	0.6788	224	330
2	csubj	0.6667	10	15
2	csubjpass	1.0000	1	1
2	dep	0.5213	294	564
2	det	0.8296	2760	3327
2	discourse	0.5714	4	7
2	dobj	0.8644	1415	1637
2	expl	0.8438	27	32
2	iobj	0.8333	15	18
2	mark	0.5677	239	421
2	mwe	1.0000	51	51
2	neg	0.7186	143	199
2	nn	0.7677	2478	3228
2	npadvmod	0.9259	175	189
2	nsubj	0.7921	2202	2780
2	nsubjpass	0.7708	195	253
2	num	0.8902	1022	1148
2	number	0.8728	391	448
2	parataxis	0.3036	17	56
2	pcomp	0.8798	183	208
2	pobj	0.8254	3091	3745
2	poss	0.6474	459	709
2	possessive	0.4494	191	425
2	preconj	0.5455	6	11
2	predet	0.7857	11	14
2	prep	0.8057	3048	3783
2	prt	0.9741	113	116
2	quantmod	0.5885	113	192
2	rcmod	0.4517	131	290
2	tmod	0.7090	173	244
2	vmod	0.6975	249	357
2	xcomp	0.8116	323	398
3	acomp	0.9167	44	48
3	advcl	0.1672	49	293
3	advmod	0.7688	981	1276
3	amod	0.8440	2115	2506
3	appos	0.6341	175	276
3	aux	0.8266	1025	1240
3	auxpass	0.9406	269	286
3	cc	0.5683	570	1003
3	ccomp	0.6474	358	553
3	conj	0.5124	517	1009
3	cop	0.6727	222	330
3	csubj	0.6667	10	15
3	csubjpass	1.0000	1	1
3	dep	0.5142	290	564
3	det	0.8407	2797	3327
3	discourse	0.5714	4	7
3	dobj	0.8784	1438	1637
3	expl	0.8750	28	32
3	iobj	0.8333	15	18
3	mark	0.5772	243	421
3	mwe	1.0000	51	51
3	neg	0.7236	144	199
3	nn	0.7661	2473	3228
3	npadvmod	0.9259	175	189
3	nsubj	0.7989	2221	2780
3	nsubjpass	0.7866	199	253
3	num	0.8963	1029	1148
3	number	0.8839	396	448
3	parataxis	0.2679	15	56
