epoch	relation	uuas	correct	total
0	acomp	0.9167	44	48
0	advcl	0.1195	35	293
0	advmod	0.6881	878	1276
0	amod	0.7354	1843	2506
0	appos	0.4964	137	276
0	aux	0.7210	894	1240
0	auxpass	0.7902	226	286
0	cc	0.4377	439	1003
0	ccomp	0.5298	293	553
0	conj	0.4886	493	1009
0	cop	0.6545	216	330
0	csubj	0.3333	5	15
0	csubjpass	0.0000	0	1
0	dep	0.4610	260	564
0	det	0.6877	2288	3327
0	discourse	0.2857	2	7
0	dobj	0.7996	1309	1637
0	expl	0.8750	28	32
0	iobj	0.8333	15	18
0	mark	0.5178	218	421
0	mwe	1.0000	51	51
0	neg	0.5678	113	199
0	nn	0.7035	2271	3228
0	npadvmod	0.7354	139	189
0	nsubj	0.6694	1861	2780
0	nsubjpass	0.6047	153	253
0	num	0.8057	925	1148
0	number	0.7969	357	448
0	parataxis	0.2143	12	56
0	pcomp	0.8510	177	208
0	pobj	0.6991	2618	3745
0	poss	0.5684	403	709
0	possessive	0.3835	163	425
0	preconj	0.0909	1	11
0	predet	0.2857	4	14
0	prep	0.7457	2821	3783
0	prt	0.9138	106	116
0	quantmod	0.5885	113	192
0	rcmod	0.2690	78	290
0	tmod	0.6311	154	244
0	vmod	0.6555	234	357
0	xcomp	0.7638	304	398
1	acomp	0.8333	40	48
1	advcl	0.1024	30	293
1	advmod	0.6904	881	1276
1	amod	0.7498	1879	2506
1	appos	0.4493	124	276
1	aux	0.6839	848	1240
1	auxpass	0.9056	259	286
1	cc	0.4217	423	1003
1	ccomp	0.5443	301	553
1	conj	0.4579	462	1009
1	cop	0.6242	206	330
1	csubj	0.4667	7	15
1	csubjpass	0.0000	0	1
1	dep	0.4450	251	564
1	det	0.7310	2432	3327
1	discourse	0.4286	3	7
1	dobj	0.7581	1241	1637
1	expl	0.9062	29	32
1	iobj	0.7222	13	18
1	mark	0.4418	186	421
1	mwe	0.9804	50	51
1	neg	0.5628	112	199
1	nn	0.6964	2248	3228
1	npadvmod	0.7249	137	189
1	nsubj	0.6590	1832	2780
1	nsubjpass	0.5257	133	253
1	num	0.7936	911	1148
1	number	0.6741	302	448
1	parataxis	0.1964	11	56
1	pcomp	0.8558	178	208
1	pobj	0.7319	2741	3745
1	poss	0.5317	377	709
1	possessive	0.4024	171	425
1	preconj	0.1818	2	11
1	predet	0.4286	6	14
1	prep	0.7365	2786	3783
1	prt	0.8879	103	116
1	quantmod	0.5833	112	192
1	rcmod	0.3241	94	290
1	tmod	0.5205	127	244
1	vmod	0.5686	203	357
1	xcomp	0.7111	283	398
2	acomp	0.8333	40	48
2	advcl	0.0990	29	293
2	advmod	0.6614	844	1276
2	amod	0.7590	1902	2506
