epoch	relation	uuas	correct	total
0	acomp	0.5208	25	48
0	advcl	0.1604	47	293
0	advmod	0.5219	666	1276
0	amod	0.5327	1335	2506
0	appos	0.3116	86	276
0	aux	0.5742	712	1240
0	auxpass	0.5839	167	286
0	cc	0.2273	228	1003
0	ccomp	0.3309	183	553
0	conj	0.3598	363	1009
0	cop	0.3667	121	330
0	csubj	0.2667	4	15
0	csubjpass	0.0000	0	1
0	dep	0.3652	206	564
0	det	0.3730	1241	3327
0	discourse	0.2857	2	7
0	dobj	0.5180	848	1637
0	expl	0.8438	27	32
0	iobj	0.8333	15	18
0	mark	0.2423	102	421
0	mwe	0.8431	43	51
0	neg	0.5980	119	199
0	nn	0.5000	1614	3228
0	npadvmod	0.5450	103	189
0	nsubj	0.4996	1389	2780
0	nsubjpass	0.4190	106	253
0	num	0.6812	782	1148
0	number	0.4107	184	448
0	parataxis	0.2321	13	56
0	pcomp	0.6538	136	208
0	pobj	0.4700	1760	3745
0	poss	0.2891	205	709
0	possessive	0.4706	200	425
0	preconj	0.0909	1	11
0	predet	0.1429	2	14
0	prep	0.5252	1987	3783
0	prt	0.7931	92	116
0	quantmod	0.3385	65	192
0	rcmod	0.3276	95	290
0	tmod	0.4385	107	244
0	vmod	0.4650	166	357
0	xcomp	0.5427	216	398
1	acomp	0.6875	33	48
1	advcl	0.1433	42	293
1	advmod	0.5361	684	1276
1	amod	0.5547	1390	2506
1	appos	0.3333	92	276
1	aux	0.4919	610	1240
1	auxpass	0.7028	201	286
1	cc	0.2283	229	1003
1	ccomp	0.3291	182	553
1	conj	0.3796	383	1009
1	cop	0.4636	153	330
1	csubj	0.2667	4	15
1	csubjpass	0.0000	0	1
1	dep	0.3830	216	564
1	det	0.3018	1004	3327
1	discourse	0.2857	2	7
1	dobj	0.5235	857	1637
1	expl	0.9062	29	32
1	iobj	0.6667	12	18
1	mark	0.2399	101	421
1	mwe	0.9020	46	51
1	neg	0.5025	100	199
1	nn	0.5369	1733	3228
1	npadvmod	0.4233	80	189
1	nsubj	0.4978	1384	2780
1	nsubjpass	0.3043	77	253
1	num	0.5531	635	1148
1	number	0.4487	201	448
1	parataxis	0.1964	11	56
1	pcomp	0.6779	141	208
1	pobj	0.4782	1791	3745
1	poss	0.2482	176	709
1	possessive	0.4141	176	425
1	preconj	0.5455	6	11
1	predet	0.4286	6	14
1	prep	0.4740	1793	3783
1	prt	0.7586	88	116
1	quantmod	0.4740	91	192
1	rcmod	0.2724	79	290
1	tmod	0.4754	116	244
1	vmod	0.4902	175	357
1	xcomp	0.5653	225	398
2	acomp	0.7083	34	48
2	advcl	0.1604	47	293
2	advmod	0.6317	806	1276
2	amod	0.6341	1589	2506
2	appos	0.4203	116	276
2	aux	0.7984	990	1240
2	auxpass	0.8846	253	286
2	cc	0.3480	349	1003
2	ccomp	0.4268	236	553
2	conj	0.3826	386	1009
2	cop	0.5879	194	330
2	csubj	0.3333	5	15
2	csubjpass	0.0000	0	1
2	dep	0.4379	247	564
2	det	0.5281	1757	3327
2	discourse	0.1429	1	7
2	dobj	0.6775	1109	1637
2	expl	0.9062	29	32
2	iobj	0.7778	14	18
2	mark	0.3515	148	421
2	mwe	0.9804	50	51
2	neg	0.7035	140	199
2	nn	0.6208	2004	3228
2	npadvmod	0.6720	127	189
2	nsubj	0.5924	1647	2780
2	nsubjpass	0.4466	113	253
2	num	0.7282	836	1148
2	number	0.6763	303	448
2	parataxis	0.2321	13	56
2	pcomp	0.7548	157	208
2	pobj	0.6259	2344	3745
2	poss	0.3131	222	709
2	possessive	0.6000	255	425
2	preconj	0.4545	5	11
2	predet	0.2857	4	14
2	prep	0.6762	2558	3783
2	prt	0.9138	106	116
2	quantmod	0.5312	102	192
2	rcmod	0.3931	114	290
2	tmod	0.5902	144	244
2	vmod	0.5350	191	357
2	xcomp	0.6809	271	398
3	acomp	0.7500	36	48
3	advcl	0.1741	51	293
3	advmod	0.6395	816	1276
3	amod	0.6656	1668	2506
3	appos	0.3986	110	276
3	aux	0.7903	980	1240
3	auxpass	0.8846	253	286
3	cc	0.3509	352	1003
3	ccomp	0.4575	253	553
3	conj	0.3776	381	1009
3	cop	0.5848	193	330
3	csubj	0.3333	5	15
