epoch	relation	uuas	correct	total
0	acomp	0.0833	4	48
0	advcl	0.0546	16	293
0	advmod	0.0862	110	1276
0	amod	0.1157	290	2506
0	appos	0.1558	43	276
0	aux	0.0669	83	1240
0	auxpass	0.0874	25	286
0	cc	0.0608	61	1003
0	ccomp	0.0723	40	553
0	conj	0.1229	124	1009
0	cop	0.1121	37	330
0	csubj	0.2000	3	15
0	csubjpass	0.0000	0	1
0	dep	0.0975	55	564
0	det	0.0541	180	3327
0	discourse	0.2857	2	7
0	dobj	0.0727	119	1637
0	expl	0.2188	7	32
0	iobj	0.0556	1	18
0	mark	0.0665	28	421
0	mwe	0.0588	3	51
0	neg	0.1508	30	199
0	nn	0.1186	383	3228
0	npadvmod	0.0582	11	189
0	nsubj	0.0996	277	2780
0	nsubjpass	0.1028	26	253
0	num	0.0984	113	1148
0	number	0.1562	70	448
0	parataxis	0.0714	4	56
0	pcomp	0.1202	25	208
0	pobj	0.0836	313	3745
0	poss	0.0874	62	709
0	possessive	0.2518	107	425
0	preconj	0.0909	1	11
0	predet	0.0000	0	14
0	prep	0.0732	277	3783
0	prt	0.0948	11	116
0	quantmod	0.0729	14	192
0	rcmod	0.0552	16	290
0	tmod	0.1189	29	244
0	vmod	0.0476	17	357
0	xcomp	0.0930	37	398
1	acomp	0.1042	5	48
1	advcl	0.0922	27	293
1	advmod	0.0839	107	1276
1	amod	0.1193	299	2506
1	appos	0.1377	38	276
1	aux	0.0629	78	1240
1	auxpass	0.0839	24	286
1	cc	0.0608	61	1003
1	ccomp	0.0651	36	553
1	conj	0.1140	115	1009
1	cop	0.1182	39	330
1	csubj	0.1333	2	15
1	csubjpass	0.0000	0	1
1	dep	0.0975	55	564
1	det	0.0634	211	3327
1	discourse	0.2857	2	7
1	dobj	0.0751	123	1637
1	expl	0.1562	5	32
1	iobj	0.0556	1	18
1	mark	0.0333	14	421
1	mwe	0.0392	2	51
1	neg	0.1357	27	199
1	nn	0.1159	374	3228
1	npadvmod	0.0688	13	189
1	nsubj	0.1011	281	2780
1	nsubjpass	0.0988	25	253
1	num	0.1089	125	1148
1	number	0.1406	63	448
1	parataxis	0.0536	3	56
1	pcomp	0.0913	19	208
1	pobj	0.0694	260	3745
1	poss	0.0903	64	709
1	possessive	0.2259	96	425
1	preconj	0.1818	2	11
1	predet	0.0000	0	14
1	prep	0.0632	239	3783
1	prt	0.1034	12	116
1	quantmod	0.0729	14	192
1	rcmod	0.0655	19	290
1	tmod	0.0943	23	244
1	vmod	0.0448	16	357
1	xcomp	0.0879	35	398
2	acomp	0.0833	4	48
2	advcl	0.0751	22	293
2	advmod	0.0878	112	1276
2	amod	0.1197	300	2506
2	appos	0.1304	36	276
2	aux	0.0661	82	1240
2	auxpass	0.0979	28	286
2	cc	0.0558	56	1003
2	ccomp	0.0778	43	553
2	conj	0.1209	122	1009
2	cop	0.1182	39	330
2	csubj	0.1333	2	15
2	csubjpass	0.0000	0	1
2	dep	0.0975	55	564
2	det	0.0511	170	3327
2	discourse	0.2857	2	7
2	dobj	0.0764	125	1637
2	expl	0.1250	4	32
2	iobj	0.0556	1	18
2	mark	0.0428	18	421
2	mwe	0.0392	2	51
2	neg	0.1558	31	199
2	nn	0.1118	361	3228
2	npadvmod	0.0688	13	189
2	nsubj	0.1000	278	2780
2	nsubjpass	0.0870	22	253
2	num	0.1115	128	1148
2	number	0.1607	72	448
2	parataxis	0.0714	4	56
2	pcomp	0.0913	19	208
2	pobj	0.0705	264	3745
2	poss	0.0931	66	709
2	possessive	0.2424	103	425
2	preconj	0.1818	2	11
2	predet	0.0000	0	14
2	prep	0.0619	234	3783
2	prt	0.0862	10	116
2	quantmod	0.0885	17	192
2	rcmod	0.0897	26	290
2	tmod	0.0656	16	244
2	vmod	0.0504	18	357
2	xcomp	0.0704	28	398
3	acomp	0.0625	3	48
3	advcl	0.0683	20	293
3	advmod	0.0893	114	1276
3	amod	0.1209	303	2506
3	appos	0.1377	38	276
3	aux	0.0685	85	1240
3	auxpass	0.1049	30	286
3	cc	0.0548	55	1003
3	ccomp	0.0778	43	553
3	conj	0.1169	118	1009
3	cop	0.1182	39	330
3	csubj	0.1333	2	15
3	csubjpass	0.0000	0	1
3	dep	0.0993	56	564
3	det	0.0520	173	3327
3	discourse	0.2857	2	7
3	dobj	0.0770	126	1637
3	expl	0.1250	4	32
3	iobj	0.0556	1	18
3	mark	0.0380	16	421
3	mwe	0.0392	2	51
3	neg	0.1558	31	199
3	nn	0.1109	358	3228
3	npadvmod	0.0794	15	189
3	nsubj	0.0996	277	2780
3	nsubjpass	0.0791	20	253
3	num	0.1071	123	1148
3	number	0.1674	75	448
3	parataxis	0.0714	4	56
3	pcomp	0.0913	19	208
3	pobj	0.0710	266	3745
3	poss	0.0945	67	709
3	possessive	0.2376	101	425
3	preconj	0.1818	2	11
3	predet	0.0000	0	14
3	prep	0.0621	235	3783
3	prt	0.0776	9	116
3	quantmod	0.0938	18	192
3	rcmod	0.0862	25	290
3	tmod	0.0697	17	244
3	vmod	0.0448	16	357
3	xcomp	0.0653	26	398
4	acomp	0.0625	3	48
4	advcl	0.0717	21	293
4	advmod	0.0909	116	1276
4	amod	0.1205	302	2506
4	appos	0.1377	38	276
4	aux	0.0685	85	1240
4	auxpass	0.1049	30	286
4	cc	0.0548	55	1003
4	ccomp	0.0778	43	553
4	conj	0.1179	119	1009
4	cop	0.1182	39	330
4	csubj	0.1333	2	15
4	csubjpass	0.0000	0	1
4	dep	0.0975	55	564
4	det	0.0523	174	3327
4	discourse	0.2857	2	7
4	dobj	0.0776	127	1637
4	expl	0.1250	4	32
4	iobj	0.0556	1	18
4	mark	0.0380	16	421
4	mwe	0.0392	2	51
4	neg	0.1558	31	199
4	nn	0.1115	360	3228
4	npadvmod	0.0794	15	189
4	nsubj	0.0989	275	2780
4	nsubjpass	0.0791	20	253
4	num	0.1080	124	1148
4	number	0.1674	75	448
4	parataxis	0.0714	4	56
4	pcomp	0.0913	19	208
4	pobj	0.0710	266	3745
4	poss	0.0931	66	709
4	possessive	0.2376	101	425
4	preconj	0.1818	2	11
4	predet	0.0000	0	14
4	prep	0.0613	232	3783
4	prt	0.0690	8	116
4	quantmod	0.0938	18	192
4	rcmod	0.0862	25	290
4	tmod	0.0697	17	244
4	vmod	0.0448	16	357
4	xcomp	0.0653	26	398
5	acomp	0.0625	3	48
5	advcl	0.0717	21	293
5	advmod	0.0909	116	1276
5	amod	0.1205	302	2506
5	appos	0.1377	38	276
5	aux	0.0685	85	1240
5	auxpass	0.1049	30	286
5	cc	0.0548	55	1003
5	ccomp	0.0778	43	553
5	conj	0.1179	119	1009
5	cop	0.1182	39	330
5	csubj	0.1333	2	15
5	csubjpass	0.0000	0	1
5	dep	0.0975	55	564
5	det	0.0523	174	3327
5	discourse	0.2857	2	7
5	dobj	0.0776	127	1637
5	expl	0.1250	4	32
5	iobj	0.0556	1	18
5	mark	0.0380	16	421
5	mwe	0.0392	2	51
5	neg	0.1558	31	199
5	nn	0.1115	360	3228
5	npadvmod	0.0794	15	189
5	nsubj	0.0989	275	2780
5	nsubjpass	0.0791	20	253
5	num	0.1080	124	1148
5	number	0.1674	75	448
5	parataxis	0.0714	4	56
5	pcomp	0.0913	19	208
5	pobj	0.0710	266	3745
5	poss	0.0931	66	709
5	possessive	0.2376	101	425
5	preconj	0.1818	2	11
5	predet	0.0000	0	14
5	prep	0.0613	232	3783
5	prt	0.0690	8	116
5	quantmod	0.0938	18	192
5	rcmod	0.0862	25	290
5	tmod	0.0697	17	244
5	vmod	0.0448	16	357
5	xcomp	0.0653	26	398
