epoch	relation	uuas	correct	total
0	acomp	0.6458	31	48
0	advcl	0.1570	46	293
0	advmod	0.5549	708	1276
0	amod	0.5263	1319	2506
0	appos	0.3297	91	276
0	aux	0.6048	750	1240
0	auxpass	0.6049	173	286
0	cc	0.2662	267	1003
0	ccomp	0.3689	204	553
0	conj	0.3578	361	1009
0	cop	0.4879	161	330
0	csubj	0.3333	5	15
0	csubjpass	1.0000	1	1
0	dep	0.3670	207	564
0	det	0.4815	1602	3327
0	discourse	0.4286	3	7
0	dobj	0.6127	1003	1637
0	expl	0.8438	27	32
0	iobj	0.7778	14	18
0	mark	0.2850	120	421
0	mwe	0.9608	49	51
0	neg	0.5427	108	199
0	nn	0.5545	1790	3228
0	npadvmod	0.4974	94	189
0	nsubj	0.5191	1443	2780
0	nsubjpass	0.3636	92	253
0	num	0.5531	635	1148
0	number	0.3170	142	448
0	parataxis	0.2500	14	56
0	pcomp	0.6058	126	208
0	pobj	0.5279	1977	3745
0	poss	0.3315	235	709
0	possessive	0.6353	270	425
0	preconj	0.6364	7	11
0	predet	0.3571	5	14
0	prep	0.5760	2179	3783
0	prt	0.6207	72	116
0	quantmod	0.4583	88	192
0	rcmod	0.2828	82	290
0	tmod	0.4959	121	244
0	vmod	0.4314	154	357
0	xcomp	0.5477	218	398
1	acomp	0.6667	32	48
1	advcl	0.1877	55	293
1	advmod	0.4914	627	1276
1	amod	0.5064	1269	2506
1	appos	0.3478	96	276
1	aux	0.6032	748	1240
1	auxpass	0.5105	146	286
1	cc	0.2193	220	1003
1	ccomp	0.3255	180	553
1	conj	0.3905	394	1009
1	cop	0.4576	151	330
1	csubj	0.0667	1	15
1	csubjpass	0.0000	0	1
1	dep	0.3582	202	564
1	det	0.3971	1321	3327
1	discourse	0.1429	1	7
1	dobj	0.5925	970	1637
1	expl	0.6250	20	32
1	iobj	0.6667	12	18
1	mark	0.2803	118	421
1	mwe	0.8627	44	51
1	neg	0.6080	121	199
1	nn	0.5499	1775	3228
1	npadvmod	0.6772	128	189
1	nsubj	0.5137	1428	2780
1	nsubjpass	0.3399	86	253
1	num	0.6333	727	1148
1	number	0.7567	339	448
