epoch	relation	uuas	correct	total
0	acomp	0.0625	3	48
0	advcl	0.0717	21	293
0	advmod	0.0792	101	1276
0	amod	0.1057	265	2506
0	appos	0.1232	34	276
0	aux	0.0573	71	1240
0	auxpass	0.0804	23	286
0	cc	0.0578	58	1003
0	ccomp	0.0615	34	553
0	conj	0.1308	132	1009
0	cop	0.1121	37	330
0	csubj	0.2000	3	15
0	csubjpass	0.0000	0	1
0	dep	0.1135	64	564
0	det	0.0550	183	3327
0	discourse	0.1429	1	7
0	dobj	0.0623	102	1637
0	expl	0.2500	8	32
0	iobj	0.0000	0	18
0	mark	0.0594	25	421
0	mwe	0.0588	3	51
0	neg	0.2060	41	199
0	nn	0.1261	407	3228
0	npadvmod	0.0317	6	189
0	nsubj	0.0968	269	2780
0	nsubjpass	0.0909	23	253
0	num	0.0897	103	1148
0	number	0.0826	37	448
0	parataxis	0.0536	3	56
0	pcomp	0.0481	10	208
0	pobj	0.0542	203	3745
0	poss	0.0677	48	709
0	possessive	0.2047	87	425
0	preconj	0.0909	1	11
0	predet	0.0714	1	14
0	prep	0.0513	194	3783
0	prt	0.0603	7	116
0	quantmod	0.0781	15	192
0	rcmod	0.0759	22	290
0	tmod	0.0533	13	244
0	vmod	0.0336	12	357
0	xcomp	0.0804	32	398
1	acomp	0.0833	4	48
1	advcl	0.0785	23	293
1	advmod	0.0784	100	1276
1	amod	0.1317	330	2506
1	appos	0.1630	45	276
1	aux	0.0750	93	1240
1	auxpass	0.0664	19	286
1	cc	0.0628	63	1003
1	ccomp	0.0615	34	553
1	conj	0.1467	148	1009
1	cop	0.1394	46	330
1	csubj	0.1333	2	15
1	csubjpass	0.0000	0	1
1	dep	0.1330	75	564
1	det	0.0433	144	3327
1	discourse	0.2857	2	7
1	dobj	0.0739	121	1637
1	expl	0.0938	3	32
1	iobj	0.2222	4	18
1	mark	0.0499	21	421
1	mwe	0.0196	1	51
1	neg	0.2412	48	199
1	nn	0.1289	416	3228
1	npadvmod	0.0212	4	189
1	nsubj	0.0968	269	2780
1	nsubjpass	0.0791	20	253
1	num	0.1106	127	1148
1	number	0.1161	52	448
1	parataxis	0.0714	4	56
1	pcomp	0.0721	15	208
1	pobj	0.0652	244	3745
1	poss	0.0818	58	709
1	possessive	0.1953	83	425
1	preconj	0.1818	2	11
1	predet	0.0714	1	14
1	prep	0.0642	243	3783
1	prt	0.1121	13	116
1	quantmod	0.0885	17	192
1	rcmod	0.0897	26	290
1	tmod	0.0902	22	244
1	vmod	0.0672	24	357
1	xcomp	0.0829	33	398
2	acomp	0.0417	2	48
2	advcl	0.0546	16	293
2	advmod	0.0815	104	1276
2	amod	0.1253	314	2506
2	appos	0.1087	30	276
2	aux	0.0677	84	1240
2	auxpass	0.0629	18	286
2	cc	0.0548	55	1003
2	ccomp	0.0524	29	553
2	conj	0.1318	133	1009
2	cop	0.1273	42	330
2	csubj	0.1333	2	15
2	csubjpass	0.0000	0	1
2	dep	0.1188	67	564
2	det	0.0571	190	3327
2	discourse	0.2857	2	7
2	dobj	0.0776	127	1637
2	expl	0.0625	2	32
2	iobj	0.1111	2	18
2	mark	0.0451	19	421
2	mwe	0.0588	3	51
2	neg	0.2161	43	199
2	nn	0.1242	401	3228
2	npadvmod	0.0212	4	189
2	nsubj	0.0845	235	2780
2	nsubjpass	0.0672	17	253
2	num	0.1150	132	1148
2	number	0.1004	45	448
2	parataxis	0.1250	7	56
2	pcomp	0.0385	8	208
2	pobj	0.0641	240	3745
2	poss	0.0451	32	709
2	possessive	0.2329	99	425
2	preconj	0.1818	2	11
2	predet	0.0000	0	14
2	prep	0.0526	199	3783
2	prt	0.0862	10	116
2	quantmod	0.0833	16	192
2	rcmod	0.0931	27	290
2	tmod	0.0533	13	244
2	vmod	0.0672	24	357
2	xcomp	0.0754	30	398
3	acomp	0.0625	3	48
3	advcl	0.0717	21	293
3	advmod	0.0799	102	1276
3	amod	0.1297	325	2506
3	appos	0.1087	30	276
3	aux	0.0613	76	1240
3	auxpass	0.0664	19	286
3	cc	0.0678	68	1003
3	ccomp	0.0416	23	553
3	conj	0.1318	133	1009
3	cop	0.1121	37	330
3	csubj	0.1333	2	15
3	csubjpass	0.0000	0	1
3	dep	0.1082	61	564
3	det	0.0547	182	3327
3	discourse	0.1429	1	7
3	dobj	0.0721	118	1637
3	expl	0.0938	3	32
3	iobj	0.1111	2	18
3	mark	0.0356	15	421
3	mwe	0.0588	3	51
3	neg	0.2412	48	199
3	nn	0.1245	402	3228
3	npadvmod	0.0265	5	189
3	nsubj	0.1025	285	2780
3	nsubjpass	0.0870	22	253
3	num	0.0949	109	1148
3	number	0.1027	46	448
3	parataxis	0.1250	7	56
3	pcomp	0.0673	14	208
3	pobj	0.0633	237	3745
3	poss	0.0550	39	709
3	possessive	0.2000	85	425
3	preconj	0.2727	3	11
3	predet	0.0000	0	14
3	prep	0.0592	224	3783
3	prt	0.0690	8	116
3	quantmod	0.0677	13	192
3	rcmod	0.0759	22	290
3	tmod	0.0533	13	244
3	vmod	0.0504	18	357
3	xcomp	0.0879	35	398
4	acomp	0.0833	4	48
4	advcl	0.0648	19	293
4	advmod	0.0870	111	1276
4	amod	0.1317	330	2506
4	appos	0.1051	29	276
4	aux	0.0637	79	1240
4	auxpass	0.0804	23	286
4	cc	0.0708	71	1003
4	ccomp	0.0398	22	553
4	conj	0.1318	133	1009
4	cop	0.1303	43	330
4	csubj	0.0667	1	15
4	csubjpass	0.0000	0	1
4	dep	0.1241	70	564
4	det	0.0499	166	3327
4	discourse	0.2857	2	7
4	dobj	0.0825	135	1637
4	expl	0.0938	3	32
4	iobj	0.1667	3	18
4	mark	0.0428	18	421
4	mwe	0.0588	3	51
4	neg	0.2864	57	199
4	nn	0.1289	416	3228
4	npadvmod	0.0317	6	189
4	nsubj	0.1086	302	2780
4	nsubjpass	0.0909	23	253
4	num	0.1010	116	1148
4	number	0.0915	41	448
4	parataxis	0.1429	8	56
4	pcomp	0.0529	11	208
4	pobj	0.0582	218	3745
4	poss	0.0705	50	709
4	possessive	0.2071	88	425
4	preconj	0.1818	2	11
4	predet	0.0714	1	14
4	prep	0.0619	234	3783
4	prt	0.0603	7	116
4	quantmod	0.0833	16	192
4	rcmod	0.0759	22	290
4	tmod	0.0615	15	244
4	vmod	0.0728	26	357
4	xcomp	0.0854	34	398
5	acomp	0.0833	4	48
5	advcl	0.0717	21	293
5	advmod	0.0948	121	1276
5	amod	0.1321	331	2506
5	appos	0.1051	29	276
5	aux	0.0718	89	1240
5	auxpass	0.0874	25	286
5	cc	0.0648	65	1003
5	ccomp	0.0380	21	553
5	conj	0.1318	133	1009
5	cop	0.1273	42	330
5	csubj	0.1333	2	15
5	csubjpass	0.0000	0	1
5	dep	0.1241	70	564
5	det	0.0487	162	3327
5	discourse	0.2857	2	7
5	dobj	0.0843	138	1637
5	expl	0.1250	4	32
5	iobj	0.1667	3	18
5	mark	0.0404	17	421
5	mwe	0.0784	4	51
5	neg	0.2915	58	199
5	nn	0.1245	402	3228
5	npadvmod	0.0423	8	189
5	nsubj	0.1072	298	2780
5	nsubjpass	0.0870	22	253
5	num	0.1010	116	1148
5	number	0.0960	43	448
5	parataxis	0.1250	7	56
5	pcomp	0.0673	14	208
5	pobj	0.0641	240	3745
5	poss	0.0592	42	709
5	possessive	0.2259	96	425
5	preconj	0.1818	2	11
5	predet	0.0714	1	14
5	prep	0.0642	243	3783
5	prt	0.0776	9	116
5	quantmod	0.0781	15	192
5	rcmod	0.0828	24	290
5	tmod	0.0533	13	244
5	vmod	0.0728	26	357
5	xcomp	0.0779	31	398
6	acomp	0.1042	5	48
6	advcl	0.0819	24	293
6	advmod	0.0901	115	1276
6	amod	0.1269	318	2506
6	appos	0.0942	26	276
6	aux	0.0677	84	1240
6	auxpass	0.0874	25	286
6	cc	0.0638	64	1003
6	ccomp	0.0362	20	553
6	conj	0.1368	138	1009
6	cop	0.1242	41	330
6	csubj	0.1333	2	15
6	csubjpass	0.0000	0	1
6	dep	0.1330	75	564
6	det	0.0469	156	3327
6	discourse	0.1429	1	7
6	dobj	0.0788	129	1637
6	expl	0.0625	2	32
6	iobj	0.1667	3	18
6	mark	0.0451	19	421
6	mwe	0.0784	4	51
6	neg	0.2764	55	199
6	nn	0.1307	422	3228
6	npadvmod	0.0370	7	189
6	nsubj	0.1090	303	2780
6	nsubjpass	0.0830	21	253
6	num	0.0976	112	1148
6	number	0.1049	47	448
6	parataxis	0.1429	8	56
6	pcomp	0.0577	12	208
6	pobj	0.0601	225	3745
6	poss	0.0592	42	709
6	possessive	0.2188	93	425
6	preconj	0.1818	2	11
6	predet	0.0714	1	14
6	prep	0.0608	230	3783
6	prt	0.0776	9	116
6	quantmod	0.0990	19	192
6	rcmod	0.0759	22	290
6	tmod	0.0697	17	244
6	vmod	0.0728	26	357
6	xcomp	0.0854	34	398
7	acomp	0.0833	4	48
7	advcl	0.0819	24	293
7	advmod	0.0964	123	1276
7	amod	0.1277	320	2506
7	appos	0.0978	27	276
7	aux	0.0694	86	1240
7	auxpass	0.0769	22	286
7	cc	0.0628	63	1003
7	ccomp	0.0398	22	553
7	conj	0.1338	135	1009
7	cop	0.1273	42	330
7	csubj	0.1333	2	15
7	csubjpass	0.0000	0	1
7	dep	0.1330	75	564
7	det	0.0445	148	3327
7	discourse	0.1429	1	7
7	dobj	0.0776	127	1637
7	expl	0.0938	3	32
7	iobj	0.1667	3	18
7	mark	0.0451	19	421
7	mwe	0.0784	4	51
7	neg	0.2714	54	199
7	nn	0.1267	409	3228
7	npadvmod	0.0370	7	189
7	nsubj	0.1079	300	2780
