epoch	train_loss	dev_loss	dev_uuas
0	1.224263	1.192459	0.4591
1	1.208134	1.195891	0.4392
2	1.125640	1.101284	0.5526
3	1.112634	1.102092	0.5541
4	1.099660	1.091689	0.5586
5	1.097483	1.090379	0.5579
6	1.096791	1.090465	0.5582
7	1.095039	1.089952	0.5577
8	1.094849	1.089798	0.5573
9	1.094776	1.089706	0.5571
10	1.094546	1.089697	0.5571
11	1.094517	1.089696	0.5571
12	1.094515	1.089695	0.5571
13	1.094514	1.089694	0.5572
14	1.094512	1.089694	0.5573
15	1.094513	1.089693	0.5573
