epoch	relation	uuas	correct	total
0	acomp	0.2083	10	48
0	advcl	0.4710	138	293
0	advmod	0.2986	381	1276
0	amod	0.2103	527	2506
0	appos	0.1594	44	276
0	aux	0.3387	420	1240
0	auxpass	0.4476	128	286
0	cc	0.1206	121	1003
0	ccomp	0.4213	233	553
0	conj	0.5094	514	1009
0	cop	0.1727	57	330
0	csubj	0.3333	5	15
0	csubjpass	0.0000	0	1
0	dep	0.2819	159	564
0	det	0.1067	355	3327
0	discourse	0.1429	1	7
0	dobj	0.2645	433	1637
0	expl	0.2500	8	32
0	iobj	0.2222	4	18
0	mark	0.1211	51	421
0	mwe	0.1765	9	51
0	neg	0.2613	52	199
0	nn	0.2720	878	3228
0	npadvmod	0.3545	67	189
0	nsubj	0.2827	786	2780
0	nsubjpass	0.2134	54	253
0	num	0.3519	404	1148
0	number	0.1763	79	448
0	parataxis	0.4464	25	56
0	pcomp	0.2115	44	208
0	pobj	0.0881	330	3745
0	poss	0.1016	72	709
0	possessive	0.0824	35	425
0	preconj	0.0000	0	11
0	predet	0.0714	1	14
0	prep	0.2062	780	3783
0	prt	0.3707	43	116
0	quantmod	0.1302	25	192
0	rcmod	0.1517	44	290
0	tmod	0.3402	83	244
0	vmod	0.3277	117	357
0	xcomp	0.3769	150	398
1	acomp	0.3333	16	48
1	advcl	0.4983	146	293
1	advmod	0.2986	381	1276
1	amod	0.2518	631	2506
1	appos	0.1993	55	276
1	aux	0.3540	439	1240
1	auxpass	0.4580	131	286
1	cc	0.1605	161	1003
1	ccomp	0.4304	238	553
1	conj	0.4846	489	1009
1	cop	0.2212	73	330
1	csubj	0.2667	4	15
1	csubjpass	0.0000	0	1
1	dep	0.2766	156	564
1	det	0.1320	439	3327
1	discourse	0.1429	1	7
1	dobj	0.2731	447	1637
1	expl	0.4375	14	32
1	iobj	0.2222	4	18
1	mark	0.1663	70	421
1	mwe	0.3725	19	51
1	neg	0.3116	62	199
1	nn	0.2791	901	3228
1	npadvmod	0.3757	71	189
1	nsubj	0.3115	866	2780
1	nsubjpass	0.2688	68	253
1	num	0.3676	422	1148
1	number	0.1674	75	448
1	parataxis	0.4643	26	56
1	pcomp	0.2163	45	208
1	pobj	0.1151	431	3745
1	poss	0.1171	83	709
1	possessive	0.0988	42	425
1	preconj	0.0000	0	11
1	predet	0.0714	1	14
1	prep	0.2416	914	3783
1	prt	0.4655	54	116
1	quantmod	0.1198	23	192
1	rcmod	0.1586	46	290
1	tmod	0.3361	82	244
1	vmod	0.3641	130	357
1	xcomp	0.4171	166	398
2	acomp	0.3750	18	48
2	advcl	0.4778	140	293
2	advmod	0.3135	400	1276
2	amod	0.2658	666	2506
2	appos	0.2065	57	276
2	aux	0.3661	454	1240
2	auxpass	0.4126	118	286
2	cc	0.1705	171	1003
2	ccomp	0.4503	249	553
2	conj	0.4609	465	1009
2	cop	0.2091	69	330
2	csubj	0.2667	4	15
2	csubjpass	0.0000	0	1
2	dep	0.2943	166	564
2	det	0.1368	455	3327
2	discourse	0.1429	1	7
2	dobj	0.2957	484	1637
2	expl	0.5312	17	32
2	iobj	0.2778	5	18
2	mark	0.1971	83	421
2	mwe	0.4902	25	51
2	neg	0.3015	60	199
2	nn	0.2952	953	3228
2	npadvmod	0.3598	68	189
2	nsubj	0.3273	910	2780
2	nsubjpass	0.2925	74	253
2	num	0.3528	405	1148
2	number	0.1674	75	448
2	parataxis	0.4643	26	56
2	pcomp	0.2740	57	208
2	pobj	0.1188	445	3745
2	poss	0.1199	85	709
2	possessive	0.1176	50	425
2	preconj	0.0000	0	11
2	predet	0.2143	3	14
2	prep	0.2585	978	3783
2	prt	0.4310	50	116
2	quantmod	0.1667	32	192
2	rcmod	0.1966	57	290
2	tmod	0.3361	82	244
2	vmod	0.3501	125	357
2	xcomp	0.4397	175	398
3	acomp	0.3333	16	48
3	advcl	0.4949	145	293
3	advmod	0.3197	408	1276
3	amod	0.2618	656	2506
3	appos	0.1993	55	276
3	aux	0.3597	446	1240
3	auxpass	0.4476	128	286
3	cc	0.1635	164	1003
3	ccomp	0.4521	250	553
3	conj	0.4648	469	1009
3	cop	0.2273	75	330
3	csubj	0.2667	4	15
3	csubjpass	0.0000	0	1
3	dep	0.3067	173	564
3	det	0.1482	493	3327
3	discourse	0.1429	1	7
3	dobj	0.3085	505	1637
3	expl	0.5000	16	32
3	iobj	0.2222	4	18
3	mark	0.1924	81	421
3	mwe	0.5882	30	51
3	neg	0.3166	63	199
3	nn	0.2996	967	3228
3	npadvmod	0.3598	68	189
3	nsubj	0.3255	905	2780
3	nsubjpass	0.2885	73	253
3	num	0.3545	407	1148
3	number	0.1741	78	448
3	parataxis	0.4643	26	56
3	pcomp	0.2692	56	208
3	pobj	0.1335	500	3745
3	poss	0.1283	91	709
3	possessive	0.1459	62	425
3	preconj	0.0000	0	11
3	predet	0.1429	2	14
3	prep	0.2670	1010	3783
3	prt	0.3966	46	116
3	quantmod	0.1667	32	192
3	rcmod	0.2207	64	290
3	tmod	0.3607	88	244
3	vmod	0.3445	123	357
3	xcomp	0.4397	175	398
4	acomp	0.3958	19	48
4	advcl	0.5119	150	293
4	advmod	0.3284	419	1276
4	amod	0.2642	662	2506
4	appos	0.1957	54	276
4	aux	0.3581	444	1240
4	auxpass	0.4545	130	286
4	cc	0.1864	187	1003
4	ccomp	0.4394	243	553
4	conj	0.4410	445	1009
4	cop	0.2061	68	330
4	csubj	0.3333	5	15
4	csubjpass	0.0000	0	1
4	dep	0.3032	171	564
4	det	0.1395	464	3327
4	discourse	0.1429	1	7
4	dobj	0.3122	511	1637
4	expl	0.5312	17	32
4	iobj	0.2222	4	18
4	mark	0.2067	87	421
