epoch	relation	uuas	correct	total
0	acomp	0.7917	38	48
0	advcl	0.0956	28	293
0	advmod	0.6246	797	1276
0	amod	0.7223	1810	2506
0	appos	0.2935	81	276
0	aux	0.7032	872	1240
0	auxpass	0.8357	239	286
0	cc	0.3579	359	1003
0	ccomp	0.4756	263	553
0	conj	0.4708	475	1009
0	cop	0.6455	213	330
0	csubj	0.4000	6	15
0	csubjpass	1.0000	1	1
0	dep	0.4149	234	564
0	det	0.6931	2306	3327
0	discourse	0.4286	3	7
0	dobj	0.7422	1215	1637
0	expl	0.7500	24	32
0	iobj	0.8889	16	18
0	mark	0.4371	184	421
0	mwe	0.9804	50	51
0	neg	0.4372	87	199
0	nn	0.6840	2208	3228
0	npadvmod	0.7090	134	189
0	nsubj	0.6288	1748	2780
0	nsubjpass	0.4308	109	253
0	num	0.8249	947	1148
0	number	0.6853	307	448
0	parataxis	0.2500	14	56
0	pcomp	0.7644	159	208
0	pobj	0.6801	2547	3745
0	poss	0.4513	320	709
0	possessive	0.4824	205	425
0	preconj	0.7273	8	11
0	predet	0.2857	4	14
0	prep	0.6849	2591	3783
0	prt	0.8276	96	116
0	quantmod	0.5156	99	192
0	rcmod	0.2793	81	290
0	tmod	0.5697	139	244
0	vmod	0.4930	176	357
0	xcomp	0.5930	236	398
1	acomp	0.8750	42	48
1	advcl	0.0922	27	293
1	advmod	0.6426	820	1276
1	amod	0.6708	1681	2506
1	appos	0.3877	107	276
1	aux	0.6952	862	1240
1	auxpass	0.7273	208	286
1	cc	0.4337	435	1003
1	ccomp	0.4593	254	553
1	conj	0.4321	436	1009
1	cop	0.5818	192	330
1	csubj	0.4667	7	15
1	csubjpass	1.0000	1	1
1	dep	0.4096	231	564
1	det	0.6691	2226	3327
1	discourse	0.2857	2	7
1	dobj	0.7495	1227	1637
1	expl	0.8750	28	32
1	iobj	0.8333	15	18
1	mark	0.3658	154	421
1	mwe	1.0000	51	51
1	neg	0.3869	77	199
1	nn	0.6744	2177	3228
1	npadvmod	0.7302	138	189
1	nsubj	0.6230	1732	2780
1	nsubjpass	0.6008	152	253
1	num	0.8240	946	1148
1	number	0.7835	351	448
1	parataxis	0.1964	11	56
1	pcomp	0.8317	173	208
1	pobj	0.7028	2632	3745
1	poss	0.4880	346	709
1	possessive	0.5059	215	425
1	preconj	0.3636	4	11
1	predet	0.4286	6	14
1	prep	0.6878	2602	3783
1	prt	0.8276	96	116
1	quantmod	0.5885	113	192
1	rcmod	0.3138	91	290
1	tmod	0.5615	137	244
1	vmod	0.5602	200	357
1	xcomp	0.7060	281	398
2	acomp	0.7500	36	48
2	advcl	0.0853	25	293
2	advmod	0.6011	767	1276
2	amod	0.7107	1781	2506
2	appos	0.3623	100	276
2	aux	0.7008	869	1240
2	auxpass	0.7273	208	286
2	cc	0.4078	409	1003
2	ccomp	0.4702	260	553
2	conj	0.4014	405	1009
2	cop	0.6121	202	330
2	csubj	0.2000	3	15
2	csubjpass	0.0000	0	1
2	dep	0.3936	222	564
2	det	0.6270	2086	3327
2	discourse	0.2857	2	7
2	dobj	0.7153	1171	1637
2	expl	0.9062	29	32
2	iobj	0.8889	16	18
2	mark	0.4038	170	421
2	mwe	1.0000	51	51
2	neg	0.5980	119	199
2	nn	0.6945	2242	3228
2	npadvmod	0.7354	139	189
2	nsubj	0.5914	1644	2780
2	nsubjpass	0.4901	124	253
2	num	0.7997	918	1148
2	number	0.8125	364	448
2	parataxis	0.2500	14	56
2	pcomp	0.8029	167	208
2	pobj	0.6865	2571	3745
2	poss	0.4542	322	709
2	possessive	0.4494	191	425
2	preconj	0.4545	5	11
2	predet	0.2143	3	14
2	prep	0.7037	2662	3783
2	prt	0.8879	103	116
2	quantmod	0.5208	100	192
2	rcmod	0.3000	87	290
2	tmod	0.4672	114	244
2	vmod	0.4958	177	357
2	xcomp	0.6307	251	398
3	acomp	0.9167	44	48
3	advcl	0.1809	53	293
3	advmod	0.7727	986	1276
3	amod	0.8372	2098	2506
3	appos	0.5362	148	276
3	aux	0.9121	1131	1240
3	auxpass	0.9720	278	286
3	cc	0.5484	550	1003
3	ccomp	0.6564	363	553
3	conj	0.4836	488	1009
3	cop	0.8212	271	330
3	csubj	0.4667	7	15
3	csubjpass	1.0000	1	1
3	dep	0.5230	295	564
3	det	0.8948	2977	3327
3	discourse	0.2857	2	7
3	dobj	0.8552	1400	1637
3	expl	0.9062	29	32
3	iobj	0.9444	17	18
3	mark	0.6936	292	421
3	mwe	1.0000	51	51
3	neg	0.8291	165	199
3	nn	0.7574	2445	3228
3	npadvmod	0.8995	170	189
3	nsubj	0.7924	2203	2780
3	nsubjpass	0.7826	198	253
3	num	0.9242	1061	1148
3	number	0.8951	401	448
3	parataxis	0.3036	17	56
3	pcomp	0.8942	186	208
3	pobj	0.8716	3264	3745
3	poss	0.6460	458	709
3	possessive	0.7271	309	425
3	preconj	0.7273	8	11
3	predet	0.5000	7	14
3	prep	0.7973	3016	3783
3	prt	0.9052	105	116
3	quantmod	0.6042	116	192
3	rcmod	0.4621	134	290
3	tmod	0.7172	175	244
3	vmod	0.6835	244	357
3	xcomp	0.8392	334	398
4	acomp	0.8958	43	48
4	advcl	0.1775	52	293
4	advmod	0.7704	983	1276
4	amod	0.8432	2113	2506
4	appos	0.5254	145	276
4	aux	0.9073	1125	1240
4	auxpass	0.9895	283	286
4	cc	0.5842	586	1003
4	ccomp	0.6781	375	553
4	conj	0.4678	472	1009
4	cop	0.8242	272	330
4	csubj	0.4000	6	15
4	csubjpass	1.0000	1	1
4	dep	0.5000	282	564
4	det	0.8867	2950	3327
4	discourse	0.4286	3	7
4	dobj	0.8662	1418	1637
4	expl	0.8750	28	32
4	iobj	0.8889	16	18
4	mark	0.6461	272	421
4	mwe	1.0000	51	51
4	neg	0.8291	165	199
4	nn	0.7596	2452	3228
4	npadvmod	0.8995	170	189
4	nsubj	0.7939	2207	2780
4	nsubjpass	0.7747	196	253
4	num	0.9233	1060	1148
4	number	0.8929	400	448
4	parataxis	0.3036	17	56
4	pcomp	0.8798	183	208
4	pobj	0.8796	3294	3745
4	poss	0.6573	466	709
4	possessive	0.7388	314	425
4	preconj	0.6364	7	11
4	predet	0.4286	6	14
4	prep	0.7959	3011	3783
4	prt	0.9483	110	116
4	quantmod	0.6042	116	192
4	rcmod	0.4690	136	290
4	tmod	0.6926	169	244
4	vmod	0.6639	237	357
4	xcomp	0.8291	330	398
5	acomp	0.8958	43	48
5	advcl	0.1877	55	293
5	advmod	0.7696	982	1276
5	amod	0.8412	2108	2506
5	appos	0.5543	153	276
5	aux	0.9153	1135	1240
5	auxpass	0.9685	277	286
5	cc	0.5833	585	1003
5	ccomp	0.6727	372	553
5	conj	0.4846	489	1009
5	cop	0.8364	276	330
5	csubj	0.4000	6	15
5	csubjpass	1.0000	1	1
5	dep	0.4947	279	564
5	det	0.8951	2978	3327
5	discourse	0.2857	2	7
5	dobj	0.8711	1426	1637
5	expl	0.9062	29	32
5	iobj	0.8889	16	18
5	mark	0.6485	273	421
5	mwe	1.0000	51	51
5	neg	0.8693	173	199
5	nn	0.7686	2481	3228
5	npadvmod	0.9153	173	189
5	nsubj	0.7950	2210	2780
5	nsubjpass	0.7510	190	253
5	num	0.9277	1065	1148
5	number	0.8839	396	448
5	parataxis	0.3571	20	56
5	pcomp	0.8798	183	208
5	pobj	0.8774	3286	3745
5	poss	0.6530	463	709
5	possessive	0.7294	310	425
5	preconj	0.5455	6	11
5	predet	0.3571	5	14
5	prep	0.7904	2990	3783
5	prt	0.9483	110	116
5	quantmod	0.6198	119	192
5	rcmod	0.4483	130	290
5	tmod	0.6762	165	244
5	vmod	0.6891	246	357
5	xcomp	0.8518	339	398
6	acomp	0.9375	45	48
6	advcl	0.1945	57	293
6	advmod	0.7821	998	1276
6	amod	0.8524	2136	2506
6	appos	0.5435	150	276
6	aux	0.9161	1136	1240
6	auxpass	0.9860	282	286
6	cc	0.5952	597	1003
6	ccomp	0.6944	384	553
6	conj	0.4836	488	1009
6	cop	0.8394	277	330
6	csubj	0.4667	7	15
6	csubjpass	1.0000	1	1
6	dep	0.5160	291	564
6	det	0.8933	2972	3327
6	discourse	0.2857	2	7
6	dobj	0.8766	1435	1637
6	expl	0.9062	29	32
6	iobj	0.8889	16	18
6	mark	0.6770	285	421
6	mwe	1.0000	51	51
6	neg	0.8643	172	199
6	nn	0.7673	2477	3228
6	npadvmod	0.9206	174	189
6	nsubj	0.8108	2254	2780
6	nsubjpass	0.7589	192	253
6	num	0.9303	1068	1148
6	number	0.8996	403	448
6	parataxis	0.3214	18	56
6	pcomp	0.8846	184	208
6	pobj	0.8879	3325	3745
6	poss	0.6460	458	709
6	possessive	0.7482	318	425
6	preconj	0.5455	6	11
6	predet	0.3571	5	14
6	prep	0.8028	3037	3783
6	prt	0.9397	109	116
6	quantmod	0.6094	117	192
6	rcmod	0.4690	136	290
6	tmod	0.7049	172	244
6	vmod	0.6835	244	357
6	xcomp	0.8492	338	398
7	acomp	0.9375	45	48
7	advcl	0.1911	56	293
7	advmod	0.7790	994	1276
7	amod	0.8547	2142	2506
7	appos	0.5362	148	276
7	aux	0.9169	1137	1240
7	auxpass	0.9860	282	286
7	cc	0.6012	603	1003
7	ccomp	0.6962	385	553
7	conj	0.4787	483	1009
7	cop	0.8303	274	330
7	csubj	0.4667	7	15
7	csubjpass	1.0000	1	1
7	dep	0.5195	293	564
7	det	0.8909	2964	3327
7	discourse	0.2857	2	7
7	dobj	0.8742	1431	1637
7	expl	0.9062	29	32
7	iobj	0.8889	16	18
7	mark	0.6817	287	421
7	mwe	1.0000	51	51
7	neg	0.8693	173	199
7	nn	0.7677	2478	3228
7	npadvmod	0.9206	174	189
7	nsubj	0.8090	2249	2780
