epoch	relation	uuas	correct	total
0	acomp	0.8542	41	48
0	advcl	0.1365	40	293
0	advmod	0.6795	867	1276
0	amod	0.7729	1937	2506
0	appos	0.5217	144	276
0	aux	0.6960	863	1240
0	auxpass	0.7587	217	286
0	cc	0.3898	391	1003
0	ccomp	0.5027	278	553
0	conj	0.5292	534	1009
0	cop	0.5636	186	330
0	csubj	0.4667	7	15
0	csubjpass	0.0000	0	1
0	dep	0.4043	228	564
0	det	0.7346	2444	3327
0	discourse	0.2857	2	7
0	dobj	0.7526	1232	1637
0	expl	0.8750	28	32
0	iobj	0.5556	10	18
0	mark	0.4323	182	421
0	mwe	1.0000	51	51
0	neg	0.4573	91	199
0	nn	0.6970	2250	3228
0	npadvmod	0.7143	135	189
0	nsubj	0.6719	1868	2780
0	nsubjpass	0.6640	168	253
0	num	0.7657	879	1148
0	number	0.8125	364	448
0	parataxis	0.2143	12	56
0	pcomp	0.7788	162	208
0	pobj	0.6417	2403	3745
0	poss	0.5769	409	709
0	possessive	0.2729	116	425
0	preconj	0.3636	4	11
0	predet	0.7143	10	14
0	prep	0.7100	2686	3783
0	prt	0.9224	107	116
0	quantmod	0.5000	96	192
0	rcmod	0.2759	80	290
0	tmod	0.4959	121	244
0	vmod	0.6106	218	357
0	xcomp	0.6332	252	398
1	acomp	0.8542	41	48
1	advcl	0.1195	35	293
1	advmod	0.6779	865	1276
1	amod	0.7614	1908	2506
1	appos	0.5109	141	276
1	aux	0.7218	895	1240
1	auxpass	0.7622	218	286
1	cc	0.4217	423	1003
1	ccomp	0.5081	281	553
1	conj	0.4836	488	1009
1	cop	0.5727	189	330
1	csubj	0.4000	6	15
1	csubjpass	0.0000	0	1
1	dep	0.4167	235	564
1	det	0.6961	2316	3327
1	discourse	0.4286	3	7
1	dobj	0.7520	1231	1637
1	expl	0.8438	27	32
1	iobj	0.7222	13	18
1	mark	0.4656	196	421
1	mwe	1.0000	51	51
1	neg	0.4724	94	199
1	nn	0.7215	2329	3228
1	npadvmod	0.7989	151	189
1	nsubj	0.6514	1811	2780
1	nsubjpass	0.6443	163	253
1	num	0.8127	933	1148
1	number	0.8237	369	448
1	parataxis	0.2500	14	56
1	pcomp	0.7788	162	208
1	pobj	0.7015	2627	3745
1	poss	0.5529	392	709
1	possessive	0.4659	198	425
1	preconj	0.1818	2	11
1	predet	0.8571	12	14
1	prep	0.7169	2712	3783
1	prt	0.9397	109	116
1	quantmod	0.5729	110	192
1	rcmod	0.3310	96	290
1	tmod	0.5615	137	244
1	vmod	0.6303	225	357
1	xcomp	0.6332	252	398
2	acomp	0.8542	41	48
2	advcl	0.1024	30	293
2	advmod	0.6897	880	1276
2	amod	0.7522	1885	2506
2	appos	0.5072	140	276
2	aux	0.6960	863	1240
2	auxpass	0.7832	224	286
2	cc	0.3908	392	1003
2	ccomp	0.4647	257	553
2	conj	0.4936	498	1009
2	cop	0.5576	184	330
2	csubj	0.4000	6	15
2	csubjpass	1.0000	1	1
2	dep	0.4326	244	564
2	det	0.7382	2456	3327
2	discourse	0.2857	2	7
2	dobj	0.7245	1186	1637
2	expl	0.9062	29	32
2	iobj	0.5556	10	18
2	mark	0.4513	190	421
2	mwe	0.9804	50	51
2	neg	0.5729	114	199
2	nn	0.7085	2287	3228
2	npadvmod	0.7619	144	189
2	nsubj	0.6367	1770	2780
2	nsubjpass	0.5968	151	253
2	num	0.7970	915	1148
2	number	0.8438	378	448
2	parataxis	0.2679	15	56
2	pcomp	0.7596	158	208
2	pobj	0.6577	2463	3745
2	poss	0.6135	435	709
2	possessive	0.3482	148	425
2	preconj	0.2727	3	11
2	predet	0.7143	10	14
2	prep	0.7182	2717	3783
2	prt	0.9224	107	116
2	quantmod	0.5417	104	192
2	rcmod	0.3138	91	290
2	tmod	0.6107	149	244
2	vmod	0.6050	216	357
2	xcomp	0.6583	262	398
3	acomp	0.9375	45	48
3	advcl	0.1570	46	293
3	advmod	0.7476	954	1276
3	amod	0.8336	2089	2506
3	appos	0.5870	162	276
3	aux	0.8032	996	1240
3	auxpass	0.8951	256	286
3	cc	0.5484	550	1003
3	ccomp	0.6474	358	553
3	conj	0.5025	507	1009
3	cop	0.6788	224	330
3	csubj	0.8000	12	15
3	csubjpass	0.0000	0	1
3	dep	0.4911	277	564
3	det	0.8088	2691	3327
3	discourse	0.4286	3	7
3	dobj	0.8516	1394	1637
3	expl	0.8438	27	32
3	iobj	0.7778	14	18
3	mark	0.5653	238	421
3	mwe	1.0000	51	51
3	neg	0.7085	141	199
3	nn	0.7481	2415	3228
3	npadvmod	0.8836	167	189
3	nsubj	0.7820	2174	2780
3	nsubjpass	0.8063	204	253
3	num	0.8868	1018	1148
3	number	0.8728	391	448
3	parataxis	0.2857	16	56
3	pcomp	0.8798	183	208
3	pobj	0.8275	3099	3745
3	poss	0.6446	457	709
3	possessive	0.4729	201	425
3	preconj	0.1818	2	11
3	predet	0.7857	11	14
3	prep	0.8012	3031	3783
3	prt	0.9483	110	116
3	quantmod	0.5938	114	192
3	rcmod	0.3931	114	290
3	tmod	0.7090	173	244
3	vmod	0.6863	245	357
3	xcomp	0.8216	327	398
4	acomp	0.9583	46	48
4	advcl	0.1536	45	293
4	advmod	0.7406	945	1276
4	amod	0.8436	2114	2506
4	appos	0.6232	172	276
4	aux	0.8113	1006	1240
4	auxpass	0.9091	260	286
4	cc	0.5553	557	1003
4	ccomp	0.6221	344	553
4	conj	0.5173	522	1009
4	cop	0.6818	225	330
4	csubj	0.6667	10	15
4	csubjpass	1.0000	1	1
4	dep	0.5124	289	564
4	det	0.8073	2686	3327
4	discourse	0.4286	3	7
4	dobj	0.8583	1405	1637
4	expl	0.8750	28	32
4	iobj	0.8333	15	18
4	mark	0.6010	253	421
4	mwe	1.0000	51	51
4	neg	0.6884	137	199
4	nn	0.7577	2446	3228
4	npadvmod	0.8836	167	189
4	nsubj	0.7885	2192	2780
4	nsubjpass	0.8024	203	253
4	num	0.8841	1015	1148
4	number	0.8817	395	448
4	parataxis	0.2679	15	56
4	pcomp	0.8702	181	208
4	pobj	0.8264	3095	3745
4	poss	0.6714	476	709
4	possessive	0.4282	182	425
4	preconj	0.3636	4	11
4	predet	0.7143	10	14
4	prep	0.8052	3046	3783
4	prt	0.9569	111	116
4	quantmod	0.6146	118	192
4	rcmod	0.4414	128	290
4	tmod	0.7418	181	244
4	vmod	0.6947	248	357
4	xcomp	0.8241	328	398
5	acomp	0.8958	43	48
5	advcl	0.1706	50	293
5	advmod	0.7594	969	1276
5	amod	0.8392	2103	2506
5	appos	0.6341	175	276
5	aux	0.8065	1000	1240
5	auxpass	0.9231	264	286
5	cc	0.5513	553	1003
5	ccomp	0.6329	350	553
5	conj	0.5183	523	1009
5	cop	0.6818	225	330
5	csubj	0.4667	7	15
5	csubjpass	1.0000	1	1
5	dep	0.4982	281	564
5	det	0.8064	2683	3327
5	discourse	0.4286	3	7
5	dobj	0.8534	1397	1637
5	expl	0.8750	28	32
5	iobj	0.7778	14	18
5	mark	0.5962	251	421
5	mwe	1.0000	51	51
5	neg	0.7035	140	199
5	nn	0.7621	2460	3228
