epoch	relation	uuas	correct	total
0	acomp	0.2292	11	48
0	advcl	0.4881	143	293
0	advmod	0.2868	366	1276
0	amod	0.2235	560	2506
0	appos	0.1993	55	276
0	aux	0.3500	434	1240
0	auxpass	0.4336	124	286
0	cc	0.1137	114	1003
0	ccomp	0.4123	228	553
0	conj	0.5064	511	1009
0	cop	0.1848	61	330
0	csubj	0.4000	6	15
0	csubjpass	0.0000	0	1
0	dep	0.2837	160	564
0	det	0.0869	289	3327
0	discourse	0.1429	1	7
0	dobj	0.2566	420	1637
0	expl	0.2500	8	32
0	iobj	0.2778	5	18
0	mark	0.1235	52	421
0	mwe	0.2353	12	51
0	neg	0.2714	54	199
0	nn	0.2844	918	3228
0	npadvmod	0.4074	77	189
0	nsubj	0.2741	762	2780
0	nsubjpass	0.2332	59	253
0	num	0.3502	402	1148
0	number	0.1763	79	448
0	parataxis	0.4643	26	56
0	pcomp	0.2067	43	208
0	pobj	0.0865	324	3745
0	poss	0.1086	77	709
0	possessive	0.0776	33	425
0	preconj	0.0000	0	11
0	predet	0.0714	1	14
0	prep	0.2025	766	3783
0	prt	0.3621	42	116
0	quantmod	0.0990	19	192
0	rcmod	0.1552	45	290
0	tmod	0.3115	76	244
0	vmod	0.3221	115	357
0	xcomp	0.4020	160	398
1	acomp	0.3750	18	48
1	advcl	0.4812	141	293
1	advmod	0.3096	395	1276
1	amod	0.2650	664	2506
1	appos	0.1884	52	276
1	aux	0.3573	443	1240
1	auxpass	0.4231	121	286
1	cc	0.1466	147	1003
1	ccomp	0.4394	243	553
1	conj	0.4945	499	1009
1	cop	0.2182	72	330
1	csubj	0.3333	5	15
1	csubjpass	0.0000	0	1
1	dep	0.2872	162	564
1	det	0.1344	447	3327
1	discourse	0.1429	1	7
1	dobj	0.2902	475	1637
1	expl	0.4688	15	32
1	iobj	0.2778	5	18
1	mark	0.1686	71	421
1	mwe	0.4118	21	51
1	neg	0.2915	58	199
1	nn	0.2757	890	3228
1	npadvmod	0.4497	85	189
1	nsubj	0.3007	836	2780
1	nsubjpass	0.2411	61	253
1	num	0.3528	405	1148
1	number	0.1406	63	448
