epoch	relation	uuas	correct	total
0	acomp	0.7500	36	48
0	advcl	0.1160	34	293
0	advmod	0.5455	696	1276
0	amod	0.5519	1383	2506
0	appos	0.3261	90	276
0	aux	0.6839	848	1240
0	auxpass	0.7832	224	286
0	cc	0.2822	283	1003
0	ccomp	0.3671	203	553
0	conj	0.3221	325	1009
0	cop	0.5939	196	330
0	csubj	0.2667	4	15
0	csubjpass	1.0000	1	1
0	dep	0.3528	199	564
0	det	0.5092	1694	3327
0	discourse	0.4286	3	7
0	dobj	0.6365	1042	1637
0	expl	0.9062	29	32
0	iobj	0.7778	14	18
0	mark	0.2850	120	421
0	mwe	0.9412	48	51
0	neg	0.4925	98	199
0	nn	0.5722	1847	3228
0	npadvmod	0.6455	122	189
0	nsubj	0.5183	1441	2780
0	nsubjpass	0.2925	74	253
0	num	0.6812	782	1148
0	number	0.7768	348	448
0	parataxis	0.1964	11	56
0	pcomp	0.7404	154	208
0	pobj	0.6377	2388	3745
0	poss	0.3568	253	709
0	possessive	0.5341	227	425
0	preconj	0.6364	7	11
0	predet	0.2857	4	14
0	prep	0.5810	2198	3783
0	prt	0.8534	99	116
0	quantmod	0.5208	100	192
0	rcmod	0.3000	87	290
0	tmod	0.4754	116	244
0	vmod	0.4874	174	357
0	xcomp	0.6256	249	398
1	acomp	0.6875	33	48
1	advcl	0.1058	31	293
1	advmod	0.5603	715	1276
1	amod	0.5814	1457	2506
1	appos	0.3116	86	276
1	aux	0.6960	863	1240
1	auxpass	0.6923	198	286
1	cc	0.3230	324	1003
1	ccomp	0.3689	204	553
1	conj	0.3776	381	1009
1	cop	0.5727	189	330
1	csubj	0.3333	5	15
1	csubjpass	1.0000	1	1
1	dep	0.3741	211	564
1	det	0.5678	1889	3327
1	discourse	0.1429	1	7
1	dobj	0.6616	1083	1637
1	expl	0.6875	22	32
1	iobj	0.6667	12	18
1	mark	0.3895	164	421
1	mwe	0.8824	45	51
1	neg	0.5729	114	199
1	nn	0.5895	1903	3228
1	npadvmod	0.8413	159	189
1	nsubj	0.5317	1478	2780
1	nsubjpass	0.3794	96	253
1	num	0.7395	849	1148
1	number	0.6183	277	448
1	parataxis	0.2143	12	56
1	pcomp	0.7404	154	208
1	pobj	0.5789	2168	3745
1	poss	0.3286	233	709
1	possessive	0.7271	309	425
1	preconj	0.3636	4	11
1	predet	0.3571	5	14
1	prep	0.5757	2178	3783
1	prt	0.8966	104	116
1	quantmod	0.4167	80	192
1	rcmod	0.3345	97	290
1	tmod	0.6025	147	244
1	vmod	0.5042	180	357
1	xcomp	0.6432	256	398
2	acomp	0.6250	30	48
2	advcl	0.1229	36	293
2	advmod	0.5345	682	1276
2	amod	0.5658	1418	2506
2	appos	0.3225	89	276
2	aux	0.6766	839	1240
2	auxpass	0.6748	193	286
2	cc	0.3948	396	1003
2	ccomp	0.3816	211	553
2	conj	0.2825	285	1009
2	cop	0.5424	179	330
2	csubj	0.4000	6	15
2	csubjpass	1.0000	1	1
2	dep	0.3564	201	564
2	det	0.4659	1550	3327
2	discourse	0.1429	1	7
2	dobj	0.5907	967	1637
2	expl	0.7188	23	32
2	iobj	0.7778	14	18
2	mark	0.2969	125	421
2	mwe	0.8431	43	51
2	neg	0.6281	125	199
2	nn	0.5390	1740	3228
2	npadvmod	0.5397	102	189
2	nsubj	0.5388	1498	2780
2	nsubjpass	0.3636	92	253
2	num	0.6333	727	1148
2	number	0.7098	318	448
2	parataxis	0.1964	11	56
2	pcomp	0.7500	156	208
2	pobj	0.6051	2266	3745
2	poss	0.3357	238	709
2	possessive	0.5953	253	425
