epoch	relation	uuas	correct	total
0	acomp	0.0833	4	48
0	advcl	0.0717	21	293
0	advmod	0.0705	90	1276
0	amod	0.1010	253	2506
0	appos	0.1413	39	276
0	aux	0.0508	63	1240
0	auxpass	0.0944	27	286
0	cc	0.0489	49	1003
0	ccomp	0.0615	34	553
0	conj	0.1150	116	1009
0	cop	0.1485	49	330
0	csubj	0.0667	1	15
0	csubjpass	1.0000	1	1
0	dep	0.1312	74	564
0	det	0.0664	221	3327
0	discourse	0.1429	1	7
0	dobj	0.0721	118	1637
0	expl	0.1562	5	32
0	iobj	0.1111	2	18
0	mark	0.0523	22	421
0	mwe	0.0196	1	51
0	neg	0.1809	36	199
0	nn	0.1047	338	3228
0	npadvmod	0.0370	7	189
0	nsubj	0.1007	280	2780
0	nsubjpass	0.0909	23	253
0	num	0.1037	119	1148
0	number	0.1138	51	448
0	parataxis	0.1250	7	56
0	pcomp	0.0481	10	208
0	pobj	0.0630	236	3745
0	poss	0.0719	51	709
0	possessive	0.2094	89	425
0	preconj	0.0909	1	11
0	predet	0.2143	3	14
0	prep	0.0518	196	3783
0	prt	0.0345	4	116
0	quantmod	0.0625	12	192
0	rcmod	0.0931	27	290
0	tmod	0.0820	20	244
0	vmod	0.0756	27	357
0	xcomp	0.0729	29	398
1	acomp	0.0417	2	48
1	advcl	0.0751	22	293
1	advmod	0.0729	93	1276
1	amod	0.0990	248	2506
1	appos	0.1558	43	276
1	aux	0.0581	72	1240
1	auxpass	0.0734	21	286
1	cc	0.0548	55	1003
1	ccomp	0.0723	40	553
1	conj	0.1278	129	1009
1	cop	0.1485	49	330
1	csubj	0.2000	3	15
1	csubjpass	0.0000	0	1
1	dep	0.1365	77	564
1	det	0.0514	171	3327
1	discourse	0.1429	1	7
1	dobj	0.0751	123	1637
1	expl	0.1875	6	32
1	iobj	0.1111	2	18
1	mark	0.0570	24	421
1	mwe	0.0588	3	51
1	neg	0.1608	32	199
1	nn	0.1029	332	3228
1	npadvmod	0.0317	6	189
1	nsubj	0.0942	262	2780
1	nsubjpass	0.0870	22	253
1	num	0.0993	114	1148
1	number	0.1429	64	448
1	parataxis	0.0714	4	56
1	pcomp	0.0865	18	208
1	pobj	0.0657	246	3745
1	poss	0.0578	41	709
1	possessive	0.2353	100	425
1	preconj	0.0909	1	11
1	predet	0.2143	3	14
1	prep	0.0505	191	3783
1	prt	0.0431	5	116
1	quantmod	0.0625	12	192
1	rcmod	0.0690	20	290
1	tmod	0.0943	23	244
1	vmod	0.0616	22	357
1	xcomp	0.0578	23	398
2	acomp	0.0625	3	48
2	advcl	0.0853	25	293
2	advmod	0.0784	100	1276
2	amod	0.1038	260	2506
2	appos	0.1232	34	276
2	aux	0.0573	71	1240
2	auxpass	0.0804	23	286
2	cc	0.0489	49	1003
2	ccomp	0.0723	40	553
2	conj	0.1278	129	1009
2	cop	0.1212	40	330
2	csubj	0.2667	4	15
2	csubjpass	0.0000	0	1
2	dep	0.1241	70	564
2	det	0.0544	181	3327
2	discourse	0.1429	1	7
2	dobj	0.0751	123	1637
2	expl	0.1250	4	32
2	iobj	0.0556	1	18
2	mark	0.0641	27	421
2	mwe	0.0784	4	51
2	neg	0.1759	35	199
2	nn	0.1066	344	3228
2	npadvmod	0.0370	7	189
2	nsubj	0.0996	277	2780
2	nsubjpass	0.0870	22	253
2	num	0.1037	119	1148
2	number	0.1518	68	448
2	parataxis	0.0893	5	56
2	pcomp	0.0769	16	208
2	pobj	0.0692	259	3745
2	poss	0.0649	46	709
2	possessive	0.2188	93	425
2	preconj	0.0000	0	11
2	predet	0.2143	3	14
2	prep	0.0521	197	3783
2	prt	0.0431	5	116
2	quantmod	0.0573	11	192
2	rcmod	0.0655	19	290
2	tmod	0.0820	20	244
2	vmod	0.0588	21	357
2	xcomp	0.0704	28	398
3	acomp	0.0625	3	48
3	advcl	0.0785	23	293
3	advmod	0.0768	98	1276
3	amod	0.1038	260	2506
3	appos	0.1268	35	276
3	aux	0.0581	72	1240
3	auxpass	0.0804	23	286
3	cc	0.0479	48	1003
3	ccomp	0.0759	42	553
3	conj	0.1308	132	1009
3	cop	0.1273	42	330
3	csubj	0.2667	4	15
3	csubjpass	0.0000	0	1
3	dep	0.1206	68	564
3	det	0.0529	176	3327
3	discourse	0.1429	1	7
3	dobj	0.0776	127	1637
3	expl	0.1875	6	32
3	iobj	0.0556	1	18
3	mark	0.0689	29	421
3	mwe	0.0588	3	51
3	neg	0.1759	35	199
3	nn	0.1069	345	3228
3	npadvmod	0.0370	7	189
3	nsubj	0.0975	271	2780
3	nsubjpass	0.0830	21	253
3	num	0.1028	118	1148
3	number	0.1540	69	448
3	parataxis	0.0893	5	56
3	pcomp	0.0865	18	208
3	pobj	0.0689	258	3745
3	poss	0.0606	43	709
3	possessive	0.2188	93	425
3	preconj	0.0000	0	11
3	predet	0.2143	3	14
3	prep	0.0494	187	3783
3	prt	0.0345	4	116
3	quantmod	0.0573	11	192
3	rcmod	0.0655	19	290
3	tmod	0.0779	19	244
3	vmod	0.0616	22	357
3	xcomp	0.0729	29	398
4	acomp	0.0625	3	48
4	advcl	0.0785	23	293
4	advmod	0.0768	98	1276
4	amod	0.1045	262	2506
4	appos	0.1268	35	276
4	aux	0.0581	72	1240
4	auxpass	0.0804	23	286
4	cc	0.0479	48	1003
4	ccomp	0.0759	42	553
4	conj	0.1308	132	1009
4	cop	0.1273	42	330
4	csubj	0.2667	4	15
4	csubjpass	0.0000	0	1
4	dep	0.1206	68	564
