epoch	relation	uuas	correct	total
0	acomp	0.8958	43	48
0	advcl	0.1126	33	293
0	advmod	0.6787	866	1276
0	amod	0.7514	1883	2506
0	appos	0.5652	156	276
0	aux	0.6573	815	1240
0	auxpass	0.7168	205	286
0	cc	0.4317	433	1003
0	ccomp	0.5244	290	553
0	conj	0.4777	482	1009
0	cop	0.5818	192	330
0	csubj	0.5333	8	15
0	csubjpass	1.0000	1	1
0	dep	0.4628	261	564
0	det	0.6994	2327	3327
0	discourse	0.2857	2	7
0	dobj	0.7477	1224	1637
0	expl	0.9375	30	32
0	iobj	0.7222	13	18
0	mark	0.4157	175	421
0	mwe	1.0000	51	51
0	neg	0.4925	98	199
0	nn	0.7007	2262	3228
0	npadvmod	0.6508	123	189
0	nsubj	0.6504	1808	2780
0	nsubjpass	0.6166	156	253
0	num	0.8537	980	1148
0	number	0.8326	373	448
0	parataxis	0.1429	8	56
0	pcomp	0.7788	162	208
0	pobj	0.6636	2485	3745
0	poss	0.5162	366	709
0	possessive	0.4424	188	425
0	preconj	0.4545	5	11
0	predet	0.2857	4	14
0	prep	0.7216	2730	3783
0	prt	0.9655	112	116
0	quantmod	0.5781	111	192
0	rcmod	0.3241	94	290
0	tmod	0.5984	146	244
0	vmod	0.5742	205	357
0	xcomp	0.7487	298	398
1	acomp	0.8125	39	48
1	advcl	0.1263	37	293
1	advmod	0.6473	826	1276
1	amod	0.7374	1848	2506
1	appos	0.5326	147	276
1	aux	0.6944	861	1240
1	auxpass	0.8427	241	286
1	cc	0.4028	404	1003
1	ccomp	0.4268	236	553
1	conj	0.4985	503	1009
1	cop	0.6212	205	330
1	csubj	0.4667	7	15
1	csubjpass	0.0000	0	1
1	dep	0.4468	252	564
1	det	0.6763	2250	3327
1	discourse	0.4286	3	7
1	dobj	0.7679	1257	1637
1	expl	0.8750	28	32
1	iobj	0.6111	11	18
1	mark	0.4774	201	421
1	mwe	1.0000	51	51
1	neg	0.5829	116	199
1	nn	0.6918	2233	3228
1	npadvmod	0.7937	150	189
1	nsubj	0.6493	1805	2780
1	nsubjpass	0.6522	165	253
1	num	0.8345	958	1148
1	number	0.8638	387	448
1	parataxis	0.1429	8	56
1	pcomp	0.7981	166	208
1	pobj	0.6360	2382	3745
1	poss	0.5430	385	709
1	possessive	0.4000	170	425
1	preconj	0.2727	3	11
1	predet	0.5000	7	14
1	prep	0.7079	2678	3783
1	prt	0.8966	104	116
1	quantmod	0.5208	100	192
1	rcmod	0.3655	106	290
1	tmod	0.6066	148	244
1	vmod	0.6555	234	357
1	xcomp	0.6935	276	398
2	acomp	0.8958	43	48
2	advcl	0.1160	34	293
2	advmod	0.6638	847	1276
2	amod	0.7346	1841	2506
2	appos	0.4928	136	276
2	aux	0.6266	777	1240
2	auxpass	0.8427	241	286
2	cc	0.3739	375	1003
2	ccomp	0.4792	265	553
2	conj	0.4936	498	1009
2	cop	0.6515	215	330
2	csubj	0.6000	9	15
2	csubjpass	1.0000	1	1
2	dep	0.4486	253	564
2	det	0.7112	2366	3327
2	discourse	0.2857	2	7
2	dobj	0.7691	1259	1637
2	expl	0.9062	29	32
2	iobj	0.5000	9	18
2	mark	0.4109	173	421
2	mwe	1.0000	51	51
2	neg	0.5879	117	199
2	nn	0.6837	2207	3228
2	npadvmod	0.7725	146	189
2	nsubj	0.6442	1791	2780
2	nsubjpass	0.5929	150	253
2	num	0.7901	907	1148
2	number	0.8013	359	448
2	parataxis	0.1429	8	56
2	pcomp	0.7981	166	208
2	pobj	0.6184	2316	3745
2	poss	0.5585	396	709
2	possessive	0.4188	178	425
2	preconj	0.0909	1	11
2	predet	0.5714	8	14
2	prep	0.7357	2783	3783
2	prt	0.9397	109	116
2	quantmod	0.5312	102	192
2	rcmod	0.3000	87	290
2	tmod	0.5246	128	244
2	vmod	0.6190	221	357
2	xcomp	0.7186	286	398
3	acomp	0.9375	45	48
3	advcl	0.1604	47	293
3	advmod	0.7806	996	1276
3	amod	0.8504	2131	2506
3	appos	0.6775	187	276
3	aux	0.8573	1063	1240
3	auxpass	0.9476	271	286
3	cc	0.5723	574	1003
3	ccomp	0.6781	375	553
3	conj	0.5015	506	1009
3	cop	0.7424	245	330
3	csubj	0.6000	9	15
3	csubjpass	1.0000	1	1
3	dep	0.5408	305	564
3	det	0.8563	2849	3327
3	discourse	0.5714	4	7
3	dobj	0.8784	1438	1637
3	expl	0.8438	27	32
3	iobj	0.8889	16	18
3	mark	0.6271	264	421
3	mwe	1.0000	51	51
3	neg	0.8090	161	199
3	nn	0.7698	2485	3228
3	npadvmod	0.8995	170	189
3	nsubj	0.8173	2272	2780
3	nsubjpass	0.8340	211	253
3	num	0.9094	1044	1148
3	number	0.8750	392	448
3	parataxis	0.2321	13	56
3	pcomp	0.9087	189	208
3	pobj	0.8537	3197	3745
3	poss	0.6714	476	709
3	possessive	0.5624	239	425
3	preconj	0.4545	5	11
3	predet	0.6429	9	14
3	prep	0.8142	3080	3783
3	prt	0.9655	112	116
3	quantmod	0.5833	112	192
3	rcmod	0.4172	121	290
3	tmod	0.7008	171	244
3	vmod	0.7171	256	357
3	xcomp	0.8518	339	398
4	acomp	0.9792	47	48
4	advcl	0.1502	44	293
4	advmod	0.7861	1003	1276
4	amod	0.8587	2152	2506
4	appos	0.6486	179	276
4	aux	0.8742	1084	1240
4	auxpass	0.9336	267	286
4	cc	0.5912	593	1003
4	ccomp	0.6799	376	553
4	conj	0.4995	504	1009
4	cop	0.7212	238	330
4	csubj	0.6667	10	15
4	csubjpass	1.0000	1	1
4	dep	0.5496	310	564
4	det	0.8620	2868	3327
4	discourse	0.4286	3	7
4	dobj	0.8748	1432	1637
4	expl	0.8750	28	32
4	iobj	0.8889	16	18
4	mark	0.6081	256	421
4	mwe	1.0000	51	51
4	neg	0.8543	170	199
4	nn	0.7804	2519	3228
4	npadvmod	0.8889	168	189
4	nsubj	0.8169	2271	2780
4	nsubjpass	0.7984	202	253
4	num	0.8920	1024	1148
4	number	0.8705	390	448
4	parataxis	0.1786	10	56
4	pcomp	0.9183	191	208
4	pobj	0.8550	3202	3745
4	poss	0.6516	462	709
4	possessive	0.5812	247	425
4	preconj	0.2727	3	11
4	predet	0.5714	8	14
4	prep	0.8229	3113	3783
4	prt	0.9741	113	116
4	quantmod	0.6302	121	192
4	rcmod	0.4448	129	290
4	tmod	0.6844	167	244
4	vmod	0.7255	259	357
4	xcomp	0.8467	337	398
5	acomp	0.9792	47	48
5	advcl	0.1536	45	293
5	advmod	0.7853	1002	1276
5	amod	0.8571	2148	2506
5	appos	0.6739	186	276
5	aux	0.8556	1061	1240
5	auxpass	0.9231	264	286
5	cc	0.5833	585	1003
5	ccomp	0.6727	372	553
5	conj	0.5074	512	1009
5	cop	0.7364	243	330
5	csubj	0.6000	9	15
