epoch	relation	uuas	correct	total
0	acomp	0.6875	33	48
0	advcl	0.1502	44	293
0	advmod	0.5306	677	1276
0	amod	0.5311	1331	2506
0	appos	0.3659	101	276
0	aux	0.6315	783	1240
0	auxpass	0.7832	224	286
0	cc	0.3180	319	1003
0	ccomp	0.3834	212	553
0	conj	0.4014	405	1009
0	cop	0.5818	192	330
0	csubj	0.2667	4	15
0	csubjpass	1.0000	1	1
0	dep	0.3777	213	564
0	det	0.4938	1643	3327
0	discourse	0.1429	1	7
0	dobj	0.6048	990	1637
0	expl	0.8125	26	32
0	iobj	0.6667	12	18
0	mark	0.2945	124	421
0	mwe	0.9412	48	51
0	neg	0.6382	127	199
0	nn	0.5895	1903	3228
0	npadvmod	0.5767	109	189
0	nsubj	0.5496	1528	2780
0	nsubjpass	0.4111	104	253
0	num	0.6359	730	1148
0	number	0.6518	292	448
0	parataxis	0.1786	10	56
0	pcomp	0.7115	148	208
0	pobj	0.5842	2188	3745
0	poss	0.3061	217	709
0	possessive	0.6141	261	425
0	preconj	0.3636	4	11
0	predet	0.3571	5	14
0	prep	0.5831	2206	3783
0	prt	0.7759	90	116
0	quantmod	0.4115	79	192
0	rcmod	0.3103	90	290
0	tmod	0.4836	118	244
0	vmod	0.5042	180	357
0	xcomp	0.5653	225	398
1	acomp	0.7500	36	48
1	advcl	0.1570	46	293
1	advmod	0.5118	653	1276
1	amod	0.5615	1407	2506
1	appos	0.3514	97	276
1	aux	0.6492	805	1240
1	auxpass	0.8357	239	286
1	cc	0.3051	306	1003
1	ccomp	0.3454	191	553
1	conj	0.3855	389	1009
1	cop	0.6000	198	330
1	csubj	0.3333	5	15
1	csubjpass	0.0000	0	1
1	dep	0.4025	227	564
1	det	0.5092	1694	3327
1	discourse	0.2857	2	7
1	dobj	0.6097	998	1637
1	expl	0.8750	28	32
1	iobj	0.6111	11	18
1	mark	0.3088	130	421
1	mwe	0.9804	50	51
1	neg	0.4472	89	199
1	nn	0.5663	1828	3228
1	npadvmod	0.6984	132	189
1	nsubj	0.5227	1453	2780
1	nsubjpass	0.2411	61	253
1	num	0.6638	762	1148
1	number	0.4196	188	448
1	parataxis	0.1607	9	56
1	pcomp	0.7644	159	208
1	pobj	0.6037	2261	3745
1	poss	0.2976	211	709
1	possessive	0.6376	271	425
1	preconj	0.4545	5	11
1	predet	0.2143	3	14
1	prep	0.6014	2275	3783
1	prt	0.8103	94	116
1	quantmod	0.4948	95	192
1	rcmod	0.3000	87	290
1	tmod	0.4590	112	244
1	vmod	0.5574	199	357
1	xcomp	0.6181	246	398
2	acomp	0.8750	42	48
2	advcl	0.2116	62	293
2	advmod	0.6897	880	1276
2	amod	0.7279	1824	2506
2	appos	0.4674	129	276
2	aux	0.8726	1082	1240
2	auxpass	0.9441	270	286
2	cc	0.4357	437	1003
2	ccomp	0.4629	256	553
2	conj	0.4014	405	1009
2	cop	0.7333	242	330
2	csubj	0.3333	5	15
2	csubjpass	1.0000	1	1
2	dep	0.4787	270	564
2	det	0.7151	2379	3327
2	discourse	0.4286	3	7
2	dobj	0.7960	1303	1637
2	expl	0.9062	29	32
2	iobj	0.7778	14	18
2	mark	0.4466	188	421
2	mwe	1.0000	51	51
2	neg	0.8342	166	199
2	nn	0.6952	2244	3228
2	npadvmod	0.8095	153	189
2	nsubj	0.6831	1899	2780
2	nsubjpass	0.5296	134	253
2	num	0.8362	960	1148
2	number	0.7946	356	448
2	parataxis	0.2500	14	56
2	pcomp	0.8558	178	208
2	pobj	0.7623	2855	3745
2	poss	0.4274	303	709
2	possessive	0.7435	316	425
2	preconj	0.4545	5	11
2	predet	0.2143	3	14
2	prep	0.7243	2740	3783
2	prt	0.9655	112	116
2	quantmod	0.5521	106	192
2	rcmod	0.4172	121	290
2	tmod	0.6107	149	244
2	vmod	0.5574	199	357
2	xcomp	0.7437	296	398
3	acomp	0.8542	41	48
3	advcl	0.2014	59	293
3	advmod	0.6967	889	1276
3	amod	0.7354	1843	2506
3	appos	0.4674	129	276
3	aux	0.8823	1094	1240
3	auxpass	0.9371	268	286
3	cc	0.4437	445	1003
3	ccomp	0.5045	279	553
3	conj	0.3895	393	1009
3	cop	0.7727	255	330
3	csubj	0.2667	4	15
3	csubjpass	1.0000	1	1
3	dep	0.4840	273	564
3	det	0.7030	2339	3327
3	discourse	0.4286	3	7
3	dobj	0.7892	1292	1637
3	expl	0.9062	29	32
3	iobj	0.8889	16	18
3	mark	0.4489	189	421
3	mwe	0.9804	50	51
3	neg	0.8543	170	199
3	nn	0.7023	2267	3228
3	npadvmod	0.8889	168	189
3	nsubj	0.6788	1887	2780
3	nsubjpass	0.5375	136	253
3	num	0.8179	939	1148
3	number	0.8058	361	448
3	parataxis	0.2143	12	56
3	pcomp	0.8558	178	208
3	pobj	0.7824	2930	3745
3	poss	0.4372	310	709
3	possessive	0.7365	313	425
