epoch	relation	uuas	correct	total
0	acomp	0.3542	17	48
0	advcl	0.1536	45	293
0	advmod	0.4444	567	1276
0	amod	0.5040	1263	2506
0	appos	0.3696	102	276
0	aux	0.5435	674	1240
0	auxpass	0.5385	154	286
0	cc	0.1535	154	1003
0	ccomp	0.2604	144	553
0	conj	0.3925	396	1009
0	cop	0.4364	144	330
0	csubj	0.3333	5	15
0	csubjpass	1.0000	1	1
0	dep	0.3617	204	564
0	det	0.2353	783	3327
0	discourse	0.1429	1	7
0	dobj	0.5180	848	1637
0	expl	0.7812	25	32
0	iobj	0.6667	12	18
0	mark	0.2185	92	421
0	mwe	0.8235	42	51
0	neg	0.2563	51	199
0	nn	0.5508	1778	3228
0	npadvmod	0.7037	133	189
0	nsubj	0.4716	1311	2780
0	nsubjpass	0.3004	76	253
0	num	0.5131	589	1148
0	number	0.2835	127	448
0	parataxis	0.2321	13	56
0	pcomp	0.5240	109	208
0	pobj	0.4454	1668	3745
0	poss	0.2863	203	709
0	possessive	0.3882	165	425
0	preconj	0.5455	6	11
0	predet	0.3571	5	14
0	prep	0.5263	1991	3783
0	prt	0.6121	71	116
0	quantmod	0.3177	61	192
0	rcmod	0.2828	82	290
0	tmod	0.3975	97	244
0	vmod	0.4230	151	357
0	xcomp	0.4724	188	398
1	acomp	0.6458	31	48
1	advcl	0.1365	40	293
1	advmod	0.4679	597	1276
1	amod	0.4449	1115	2506
1	appos	0.3297	91	276
1	aux	0.5444	675	1240
1	auxpass	0.6154	176	286
1	cc	0.2044	205	1003
1	ccomp	0.3146	174	553
1	conj	0.3617	365	1009
1	cop	0.4364	144	330
1	csubj	0.2000	3	15
1	csubjpass	0.0000	0	1
1	dep	0.3227	182	564
1	det	0.3772	1255	3327
1	discourse	0.1429	1	7
1	dobj	0.4838	792	1637
1	expl	0.6875	22	32
1	iobj	0.4444	8	18
1	mark	0.2043	86	421
1	mwe	0.8824	45	51
1	neg	0.6734	134	199
1	nn	0.5266	1700	3228
1	npadvmod	0.5026	95	189
1	nsubj	0.4263	1185	2780
1	nsubjpass	0.2174	55	253
1	num	0.5401	620	1148
1	number	0.6585	295	448
1	parataxis	0.1429	8	56
1	pcomp	0.6346	132	208
1	pobj	0.4499	1685	3745
1	poss	0.2158	153	709
1	possessive	0.5718	243	425
1	preconj	0.0909	1	11
1	predet	0.3571	5	14
1	prep	0.5046	1909	3783
1	prt	0.5776	67	116
1	quantmod	0.3646	70	192
1	rcmod	0.2000	58	290
1	tmod	0.4508	110	244
1	vmod	0.3641	130	357
1	xcomp	0.4447	177	398
2	acomp	0.6042	29	48
2	advcl	0.1399	41	293
2	advmod	0.5055	645	1276
2	amod	0.5503	1379	2506
2	appos	0.3225	89	276
2	aux	0.5137	637	1240
2	auxpass	0.7098	203	286
2	cc	0.2413	242	1003
2	ccomp	0.3183	176	553
2	conj	0.3935	397	1009
2	cop	0.5121	169	330
2	csubj	0.5333	8	15
2	csubjpass	0.0000	0	1
2	dep	0.4025	227	564
2	det	0.3433	1142	3327
2	discourse	0.0000	0	7
2	dobj	0.5266	862	1637
2	expl	0.9062	29	32
2	iobj	0.3889	7	18
2	mark	0.1710	72	421
2	mwe	0.7843	40	51
2	neg	0.4824	96	199
2	nn	0.5276	1703	3228
2	npadvmod	0.5661	107	189
2	nsubj	0.4712	1310	2780
2	nsubjpass	0.3043	77	253
2	num	0.6646	763	1148
2	number	0.3482	156	448
2	parataxis	0.2321	13	56
2	pcomp	0.6154	128	208
2	pobj	0.3915	1466	3745
2	poss	0.2708	192	709
2	possessive	0.4565	194	425
2	preconj	0.4545	5	11
2	predet	0.0714	1	14
2	prep	0.4224	1598	3783
2	prt	0.6034	70	116
2	quantmod	0.3125	60	192
2	rcmod	0.2379	69	290
2	tmod	0.4016	98	244
2	vmod	0.4286	153	357
2	xcomp	0.5955	237	398
3	acomp	0.6875	33	48
3	advcl	0.1229	36	293
3	advmod	0.4553	581	1276
3	amod	0.5251	1316	2506
3	appos	0.3333	92	276
3	aux	0.5339	662	1240
3	auxpass	0.5315	152	286
