epoch	relation	uuas	correct	total
0	acomp	0.6042	29	48
0	advcl	0.1604	47	293
0	advmod	0.4702	600	1276
0	amod	0.5243	1314	2506
0	appos	0.3370	93	276
0	aux	0.5879	729	1240
0	auxpass	0.6154	176	286
0	cc	0.2851	286	1003
0	ccomp	0.3056	169	553
0	conj	0.3627	366	1009
0	cop	0.4242	140	330
0	csubj	0.2000	3	15
0	csubjpass	1.0000	1	1
0	dep	0.3723	210	564
0	det	0.5071	1687	3327
0	discourse	0.0000	0	7
0	dobj	0.5070	830	1637
0	expl	0.9062	29	32
0	iobj	0.6667	12	18
0	mark	0.2803	118	421
0	mwe	0.9020	46	51
0	neg	0.6231	124	199
0	nn	0.5291	1708	3228
0	npadvmod	0.6349	120	189
0	nsubj	0.4917	1367	2780
0	nsubjpass	0.3241	82	253
0	num	0.6725	772	1148
0	number	0.2835	127	448
0	parataxis	0.1607	9	56
0	pcomp	0.7163	149	208
0	pobj	0.5463	2046	3745
0	poss	0.3145	223	709
0	possessive	0.4494	191	425
0	preconj	0.4545	5	11
0	predet	0.5000	7	14
0	prep	0.5496	2079	3783
0	prt	0.6810	79	116
0	quantmod	0.4844	93	192
0	rcmod	0.2621	76	290
0	tmod	0.4918	120	244
0	vmod	0.4034	144	357
0	xcomp	0.5050	201	398
1	acomp	0.5833	28	48
1	advcl	0.1024	30	293
1	advmod	0.4757	607	1276
1	amod	0.5427	1360	2506
1	appos	0.3225	89	276
1	aux	0.5960	739	1240
1	auxpass	0.6259	179	286
1	cc	0.2572	258	1003
1	ccomp	0.3201	177	553
1	conj	0.4172	421	1009
1	cop	0.5152	170	330
1	csubj	0.3333	5	15
1	csubjpass	0.0000	0	1
1	dep	0.3440	194	564
1	det	0.4166	1386	3327
1	discourse	0.2857	2	7
1	dobj	0.6249	1023	1637
1	expl	0.8125	26	32
1	iobj	0.6667	12	18
1	mark	0.2328	98	421
1	mwe	0.8039	41	51
1	neg	0.5980	119	199
1	nn	0.5815	1877	3228
1	npadvmod	0.7884	149	189
1	nsubj	0.4867	1353	2780
1	nsubjpass	0.3399	86	253
1	num	0.5915	679	1148
1	number	0.6406	287	448
1	parataxis	0.1964	11	56
1	pcomp	0.5192	108	208
