epoch	relation	uuas	correct	total
0	acomp	0.8333	40	48
0	advcl	0.0922	27	293
0	advmod	0.6787	866	1276
0	amod	0.7466	1871	2506
0	appos	0.5761	159	276
0	aux	0.7395	917	1240
0	auxpass	0.8392	240	286
0	cc	0.4128	414	1003
0	ccomp	0.5099	282	553
0	conj	0.5005	505	1009
0	cop	0.6333	209	330
0	csubj	0.4000	6	15
0	csubjpass	1.0000	1	1
0	dep	0.4787	270	564
0	det	0.7406	2464	3327
0	discourse	0.2857	2	7
0	dobj	0.7471	1223	1637
0	expl	0.8438	27	32
0	iobj	0.7222	13	18
0	mark	0.4537	191	421
0	mwe	1.0000	51	51
0	neg	0.5226	104	199
0	nn	0.7128	2301	3228
0	npadvmod	0.8466	160	189
0	nsubj	0.6791	1888	2780
0	nsubjpass	0.6285	159	253
0	num	0.7883	905	1148
0	number	0.8103	363	448
0	parataxis	0.1429	8	56
0	pcomp	0.8365	174	208
0	pobj	0.6641	2487	3745
0	poss	0.5529	392	709
0	possessive	0.5082	216	425
0	preconj	0.1818	2	11
0	predet	0.2857	4	14
0	prep	0.7264	2748	3783
0	prt	0.9655	112	116
0	quantmod	0.5573	107	192
0	rcmod	0.3414	99	290
0	tmod	0.4877	119	244
0	vmod	0.6415	229	357
0	xcomp	0.6457	257	398
1	acomp	0.8125	39	48
1	advcl	0.0990	29	293
1	advmod	0.6497	829	1276
1	amod	0.7562	1895	2506
1	appos	0.5543	153	276
1	aux	0.6500	806	1240
1	auxpass	0.8497	243	286
1	cc	0.3639	365	1003
1	ccomp	0.5081	281	553
1	conj	0.4311	435	1009
1	cop	0.6697	221	330
1	csubj	0.3333	5	15
1	csubjpass	0.0000	0	1
1	dep	0.4504	254	564
1	det	0.6979	2322	3327
1	discourse	0.7143	5	7
1	dobj	0.7483	1225	1637
1	expl	0.8750	28	32
1	iobj	0.7778	14	18
1	mark	0.3824	161	421
1	mwe	1.0000	51	51
1	neg	0.3568	71	199
1	nn	0.7014	2264	3228
1	npadvmod	0.7672	145	189
1	nsubj	0.6629	1843	2780
1	nsubjpass	0.5217	132	253
1	num	0.7979	916	1148
1	number	0.8125	364	448
1	parataxis	0.1429	8	56
1	pcomp	0.7933	165	208
1	pobj	0.6700	2509	3745
1	poss	0.5430	385	709
1	possessive	0.3812	162	425
1	preconj	0.1818	2	11
1	predet	0.2143	3	14
1	prep	0.7328	2772	3783
1	prt	0.9310	108	116
1	quantmod	0.4479	86	192
1	rcmod	0.3241	94	290
1	tmod	0.5738	140	244
1	vmod	0.6078	217	357
1	xcomp	0.7035	280	398
2	acomp	0.9167	44	48
2	advcl	0.1365	40	293
2	advmod	0.7665	978	1276
2	amod	0.8571	2148	2506
2	appos	0.6522	180	276
2	aux	0.8242	1022	1240
2	auxpass	0.9336	267	286
2	cc	0.5892	591	1003
2	ccomp	0.7052	390	553
2	conj	0.5084	513	1009
2	cop	0.6758	223	330
2	csubj	0.4000	6	15
2	csubjpass	1.0000	1	1
2	dep	0.5408	305	564
2	det	0.8551	2845	3327
2	discourse	0.4286	3	7
2	dobj	0.8681	1421	1637
2	expl	0.9062	29	32
2	iobj	0.8333	15	18
2	mark	0.5962	251	421
2	mwe	1.0000	51	51
2	neg	0.7186	143	199
2	nn	0.7661	2473	3228
2	npadvmod	0.8889	168	189
2	nsubj	0.8011	2227	2780
2	nsubjpass	0.8103	205	253
2	num	0.9016	1035	1148
2	number	0.8817	395	448
2	parataxis	0.1964	11	56
2	pcomp	0.8846	184	208
2	pobj	0.8518	3190	3745
2	poss	0.6248	443	709
2	possessive	0.5694	242	425
2	preconj	0.3636	4	11
2	predet	0.6429	9	14
2	prep	0.8210	3106	3783
2	prt	0.9397	109	116
2	quantmod	0.5938	114	192
2	rcmod	0.4138	120	290
2	tmod	0.7090	173	244
2	vmod	0.7283	260	357
2	xcomp	0.8191	326	398
3	acomp	0.9375	45	48
3	advcl	0.1604	47	293
3	advmod	0.7680	980	1276
3	amod	0.8468	2122	2506
3	appos	0.6449	178	276
3	aux	0.8363	1037	1240
3	auxpass	0.9266	265	286
3	cc	0.6072	609	1003
3	ccomp	0.6835	378	553
3	conj	0.5213	526	1009
3	cop	0.7212	238	330
3	csubj	0.6667	10	15
3	csubjpass	1.0000	1	1
3	dep	0.5479	309	564
3	det	0.8431	2805	3327
3	discourse	0.4286	3	7
3	dobj	0.8790	1439	1637
3	expl	0.9062	29	32
3	iobj	0.8889	16	18
3	mark	0.6128	258	421
3	mwe	1.0000	51	51
3	neg	0.8090	161	199
3	nn	0.7708	2488	3228
3	npadvmod	0.9101	172	189
3	nsubj	0.8050	2238	2780
3	nsubjpass	0.8063	204	253
3	num	0.8990	1032	1148
3	number	0.8683	389	448
3	parataxis	0.2321	13	56
3	pcomp	0.8750	182	208
3	pobj	0.8563	3207	3745
3	poss	0.6375	452	709
3	possessive	0.5741	244	425
3	preconj	0.3636	4	11
3	predet	0.5714	8	14
3	prep	0.8232	3114	3783
3	prt	0.9828	114	116
3	quantmod	0.6094	117	192
3	rcmod	0.4828	140	290
3	tmod	0.7131	174	244
3	vmod	0.7311	261	357
3	xcomp	0.8392	334	398
4	acomp	0.9375	45	48
4	advcl	0.1433	42	293
4	advmod	0.7719	985	1276
4	amod	0.8603	2156	2506
4	appos	0.6775	187	276
4	aux	0.8435	1046	1240
4	auxpass	0.9406	269	286
4	cc	0.5842	586	1003
4	ccomp	0.6817	377	553
4	conj	0.5173	522	1009
4	cop	0.6909	228	330
4	csubj	0.4667	7	15
4	csubjpass	1.0000	1	1
4	dep	0.5426	306	564
4	det	0.8506	2830	3327
4	discourse	0.4286	3	7
4	dobj	0.8827	1445	1637
4	expl	0.9062	29	32
4	iobj	0.8889	16	18
4	mark	0.6105	257	421
4	mwe	1.0000	51	51
4	neg	0.7839	156	199
4	nn	0.7723	2493	3228
4	npadvmod	0.9101	172	189
4	nsubj	0.8165	2270	2780
4	nsubjpass	0.7826	198	253
4	num	0.9042	1038	1148
4	number	0.8839	396	448
4	parataxis	0.2321	13	56
4	pcomp	0.8750	182	208
4	pobj	0.8561	3206	3745
4	poss	0.6615	469	709
4	possessive	0.5271	224	425
4	preconj	0.3636	4	11
4	predet	0.6429	9	14
4	prep	0.8184	3096	3783
4	prt	0.9741	113	116
4	quantmod	0.6250	120	192
4	rcmod	0.4828	140	290
4	tmod	0.7131	174	244
4	vmod	0.7395	264	357
4	xcomp	0.8317	331	398
5	acomp	0.9583	46	48
5	advcl	0.1502	44	293
5	advmod	0.7782	993	1276
5	amod	0.8536	2139	2506
5	appos	0.6703	185	276
5	aux	0.8339	1034	1240
5	auxpass	0.9231	264	286
5	cc	0.5773	579	1003
5	ccomp	0.6727	372	553
5	conj	0.5094	514	1009
5	cop	0.6788	224	330
5	csubj	0.4000	6	15
5	csubjpass	1.0000	1	1
5	dep	0.5337	301	564
5	det	0.8581	2855	3327
5	discourse	0.4286	3	7
5	dobj	0.8656	1417	1637
5	expl	0.9062	29	32
5	iobj	0.8333	15	18
5	mark	0.6057	255	421
5	mwe	1.0000	51	51
5	neg	0.7940	158	199
5	nn	0.7667	2475	3228
5	npadvmod	0.9312	176	189
5	nsubj	0.8140	2263	2780
5	nsubjpass	0.7905	200	253
5	num	0.8946	1027	1148
5	number	0.8750	392	448
5	parataxis	0.2500	14	56
5	pcomp	0.8798	183	208
5	pobj	0.8489	3179	3745
5	poss	0.6812	483	709
5	possessive	0.5765	245	425
5	preconj	0.3636	4	11
5	predet	0.6429	9	14
5	prep	0.8216	3108	3783
5	prt	0.9828	114	116
5	quantmod	0.6042	116	192
5	rcmod	0.4690	136	290
5	tmod	0.7336	179	244
5	vmod	0.7115	254	357
5	xcomp	0.8442	336	398
6	acomp	0.8750	42	48
6	advcl	0.1638	48	293
6	advmod	0.7821	998	1276
6	amod	0.8520	2135	2506
6	appos	0.6630	183	276
6	aux	0.8532	1058	1240
6	auxpass	0.9231	264	286
6	cc	0.5693	571	1003
6	ccomp	0.6835	378	553
6	conj	0.5045	509	1009
6	cop	0.7242	239	330
6	csubj	0.4000	6	15
6	csubjpass	1.0000	1	1
6	dep	0.5390	304	564
6	det	0.8494	2826	3327
6	discourse	0.4286	3	7
6	dobj	0.8797	1440	1637
6	expl	0.9062	29	32
6	iobj	0.8333	15	18
6	mark	0.6223	262	421
6	mwe	1.0000	51	51
6	neg	0.7990	159	199
6	nn	0.7704	2487	3228
6	npadvmod	0.9048	171	189
6	nsubj	0.8101	2252	2780
6	nsubjpass	0.8024	203	253
6	num	0.8946	1027	1148
6	number	0.8817	395	448
6	parataxis	0.2500	14	56
6	pcomp	0.8846	184	208
6	pobj	0.8598	3220	3745
6	poss	0.6502	461	709
6	possessive	0.5718	243	425
6	preconj	0.4545	5	11
6	predet	0.6429	9	14
6	prep	0.8173	3092	3783
6	prt	0.9655	112	116
6	quantmod	0.6198	119	192
6	rcmod	0.4621	134	290
6	tmod	0.6967	170	244
6	vmod	0.7507	268	357
6	xcomp	0.8392	334	398
7	acomp	0.9375	45	48
7	advcl	0.1741	51	293
7	advmod	0.7766	991	1276
7	amod	0.8460	2120	2506
7	appos	0.6558	181	276
7	aux	0.8355	1036	1240
7	auxpass	0.9231	264	286
7	cc	0.5892	591	1003
7	ccomp	0.6709	371	553
7	conj	0.5064	511	1009
7	cop	0.7152	236	330
7	csubj	0.4000	6	15
7	csubjpass	1.0000	1	1
7	dep	0.5319	300	564
7	det	0.8500	2828	3327
7	discourse	0.2857	2	7
7	dobj	0.8699	1424	1637
7	expl	0.9062	29	32
7	iobj	0.8333	15	18
7	mark	0.6247	263	421
7	mwe	1.0000	51	51
7	neg	0.8241	164	199
7	nn	0.7698	2485	3228
7	npadvmod	0.9206	174	189
7	nsubj	0.8176	2273	2780
7	nsubjpass	0.8024	203	253
7	num	0.8955	1028	1148
7	number	0.8817	395	448
7	parataxis	0.2500	14	56
7	pcomp	0.8750	182	208
7	pobj	0.8628	3231	3745
7	poss	0.6488	460	709
7	possessive	0.5294	225	425
7	preconj	0.3636	4	11
7	predet	0.5714	8	14
7	prep	0.8213	3107	3783
7	prt	0.9741	113	116
7	quantmod	0.6302	121	192
7	rcmod	0.4862	141	290
7	tmod	0.7172	175	244
7	vmod	0.7171	256	357
7	xcomp	0.8442	336	398
8	acomp	0.9375	45	48
8	advcl	0.1433	42	293
8	advmod	0.7688	981	1276
8	amod	0.8547	2142	2506
8	appos	0.6341	175	276
8	aux	0.8565	1062	1240
8	auxpass	0.9371	268	286
8	cc	0.5842	586	1003
8	ccomp	0.6781	375	553
8	conj	0.4846	489	1009
8	cop	0.7030	232	330
8	csubj	0.7333	11	15
8	csubjpass	1.0000	1	1
8	dep	0.5408	305	564
8	det	0.8521	2835	3327
8	discourse	0.2857	2	7
8	dobj	0.8766	1435	1637
8	expl	0.9062	29	32
8	iobj	0.8889	16	18
8	mark	0.6033	254	421
8	mwe	1.0000	51	51
8	neg	0.7688	153	199
8	nn	0.7695	2484	3228
8	npadvmod	0.9048	171	189
8	nsubj	0.8151	2266	2780
8	nsubjpass	0.7945	201	253
8	num	0.8894	1021	1148
8	number	0.8862	397	448
8	parataxis	0.2500	14	56
8	pcomp	0.8846	184	208
8	pobj	0.8513	3188	3745
8	poss	0.6714	476	709
8	possessive	0.5647	240	425
8	preconj	0.3636	4	11
8	predet	0.4286	6	14
8	prep	0.8213	3107	3783
8	prt	0.9741	113	116
8	quantmod	0.6250	120	192
8	rcmod	0.4966	144	290
8	tmod	0.7213	176	244
8	vmod	0.6891	246	357
8	xcomp	0.8291	330	398
9	acomp	0.9375	45	48
9	advcl	0.1638	48	293
9	advmod	0.7782	993	1276
9	amod	0.8575	2149	2506
9	appos	0.6739	186	276
9	aux	0.8565	1062	1240
9	auxpass	0.9266	265	286
9	cc	0.5793	581	1003
9	ccomp	0.6872	380	553
9	conj	0.5025	507	1009
9	cop	0.7394	244	330
9	csubj	0.5333	8	15
9	csubjpass	1.0000	1	1
9	dep	0.5355	302	564
9	det	0.8566	2850	3327
9	discourse	0.4286	3	7
9	dobj	0.8845	1448	1637
9	expl	0.8750	28	32
9	iobj	0.7778	14	18
9	mark	0.6318	266	421
9	mwe	1.0000	51	51
9	neg	0.8090	161	199
9	nn	0.7745	2500	3228
9	npadvmod	0.9153	173	189
9	nsubj	0.8241	2291	2780
9	nsubjpass	0.8182	207	253
9	num	0.8929	1025	1148
9	number	0.8839	396	448
9	parataxis	0.2500	14	56
9	pcomp	0.8798	183	208
9	pobj	0.8595	3219	3745
9	poss	0.6643	471	709
9	possessive	0.5647	240	425
9	preconj	0.4545	5	11
9	predet	0.5714	8	14
9	prep	0.8258	3124	3783
9	prt	0.9828	114	116
9	quantmod	0.6094	117	192
9	rcmod	0.4862	141	290
9	tmod	0.7336	179	244
9	vmod	0.7311	261	357
9	xcomp	0.8568	341	398
10	acomp	0.9583	46	48
10	advcl	0.1706	50	293
10	advmod	0.7813	997	1276
10	amod	0.8555	2144	2506
10	appos	0.6812	188	276
10	aux	0.8565	1062	1240
10	auxpass	0.9371	268	286
10	cc	0.5892	591	1003
10	ccomp	0.6835	378	553
10	conj	0.5055	510	1009
10	cop	0.7424	245	330
10	csubj	0.5333	8	15
10	csubjpass	1.0000	1	1
10	dep	0.5372	303	564
10	det	0.8554	2846	3327
10	discourse	0.2857	2	7
10	dobj	0.8815	1443	1637
10	expl	0.9062	29	32
10	iobj	0.7778	14	18
10	mark	0.6485	273	421
10	mwe	1.0000	51	51
10	neg	0.8040	160	199
10	nn	0.7760	2505	3228
10	npadvmod	0.9153	173	189
10	nsubj	0.8299	2307	2780
10	nsubjpass	0.8142	206	253
10	num	0.8981	1031	1148
10	number	0.8839	396	448
10	parataxis	0.2500	14	56
10	pcomp	0.8750	182	208
10	pobj	0.8644	3237	3745
10	poss	0.6629	470	709
10	possessive	0.5459	232	425
10	preconj	0.4545	5	11
10	predet	0.5714	8	14
10	prep	0.8263	3126	3783
10	prt	0.9828	114	116
10	quantmod	0.6094	117	192
10	rcmod	0.4759	138	290
10	tmod	0.7254	177	244
10	vmod	0.7283	260	357
10	xcomp	0.8518	339	398
11	acomp	0.9583	46	48
11	advcl	0.1672	49	293
11	advmod	0.7829	999	1276
11	amod	0.8563	2146	2506
11	appos	0.6848	189	276
11	aux	0.8565	1062	1240
11	auxpass	0.9371	268	286
11	cc	0.5842	586	1003
11	ccomp	0.6908	382	553
11	conj	0.5055	510	1009
11	cop	0.7455	246	330
11	csubj	0.5333	8	15
11	csubjpass	1.0000	1	1
11	dep	0.5372	303	564
11	det	0.8566	2850	3327
11	discourse	0.4286	3	7
11	dobj	0.8797	1440	1637
11	expl	0.9062	29	32
11	iobj	0.8333	15	18
11	mark	0.6366	268	421
11	mwe	1.0000	51	51
11	neg	0.7990	159	199
11	nn	0.7760	2505	3228
11	npadvmod	0.9153	173	189
11	nsubj	0.8252	2294	2780
11	nsubjpass	0.8103	205	253
11	num	0.8981	1031	1148
11	number	0.8795	394	448
11	parataxis	0.2679	15	56
