epoch	relation	uuas	correct	total
0	acomp	0.0625	3	48
0	advcl	0.0614	18	293
0	advmod	0.0737	94	1276
0	amod	0.1061	266	2506
0	appos	0.1123	31	276
0	aux	0.0653	81	1240
0	auxpass	0.0839	24	286
0	cc	0.0728	73	1003
0	ccomp	0.0741	41	553
0	conj	0.1298	131	1009
0	cop	0.1333	44	330
0	csubj	0.1333	2	15
0	csubjpass	0.0000	0	1
0	dep	0.1170	66	564
0	det	0.0601	200	3327
0	discourse	0.2857	2	7
0	dobj	0.0709	116	1637
0	expl	0.0625	2	32
0	iobj	0.1667	3	18
0	mark	0.0523	22	421
0	mwe	0.0000	0	51
0	neg	0.1859	37	199
0	nn	0.1078	348	3228
0	npadvmod	0.0265	5	189
0	nsubj	0.0950	264	2780
0	nsubjpass	0.0870	22	253
0	num	0.1071	123	1148
0	number	0.1116	50	448
0	parataxis	0.1429	8	56
0	pcomp	0.0721	15	208
0	pobj	0.0726	272	3745
0	poss	0.0804	57	709
0	possessive	0.1765	75	425
0	preconj	0.1818	2	11
0	predet	0.0000	0	14
0	prep	0.0619	234	3783
0	prt	0.0776	9	116
0	quantmod	0.0781	15	192
0	rcmod	0.0517	15	290
0	tmod	0.0615	15	244
0	vmod	0.0532	19	357
0	xcomp	0.0603	24	398
1	acomp	0.0833	4	48
1	advcl	0.0683	20	293
1	advmod	0.0752	96	1276
1	amod	0.1105	277	2506
1	appos	0.1159	32	276
1	aux	0.0758	94	1240
1	auxpass	0.0874	25	286
1	cc	0.0628	63	1003
1	ccomp	0.0741	41	553
1	conj	0.1397	141	1009
1	cop	0.1182	39	330
1	csubj	0.2000	3	15
1	csubjpass	0.0000	0	1
1	dep	0.1082	61	564
1	det	0.0619	206	3327
1	discourse	0.0000	0	7
1	dobj	0.0812	133	1637
1	expl	0.0312	1	32
1	iobj	0.1111	2	18
1	mark	0.0570	24	421
1	mwe	0.0784	4	51
1	neg	0.1960	39	199
1	nn	0.1180	381	3228
1	npadvmod	0.0265	5	189
1	nsubj	0.1000	278	2780
1	nsubjpass	0.1067	27	253
1	num	0.0932	107	1148
1	number	0.1228	55	448
1	parataxis	0.1429	8	56
1	pcomp	0.0433	9	208
1	pobj	0.0686	257	3745
1	poss	0.0719	51	709
1	possessive	0.1765	75	425
1	preconj	0.0909	1	11
1	predet	0.1429	2	14
1	prep	0.0656	248	3783
1	prt	0.0862	10	116
1	quantmod	0.1094	21	192
1	rcmod	0.0552	16	290
1	tmod	0.0615	15	244
1	vmod	0.0784	28	357
1	xcomp	0.0603	24	398
2	acomp	0.0625	3	48
2	advcl	0.0614	18	293
2	advmod	0.0713	91	1276
2	amod	0.1069	268	2506
2	appos	0.1449	40	276
2	aux	0.0798	99	1240
2	auxpass	0.0629	18	286
2	cc	0.0558	56	1003
2	ccomp	0.0741	41	553
2	conj	0.1318	133	1009
2	cop	0.1152	38	330
2	csubj	0.2000	3	15
2	csubjpass	0.0000	0	1
2	dep	0.1064	60	564
2	det	0.0595	198	3327
2	discourse	0.1429	1	7
2	dobj	0.0764	125	1637
2	expl	0.0625	2	32
2	iobj	0.0556	1	18
2	mark	0.0594	25	421
2	mwe	0.0784	4	51
2	neg	0.1759	35	199
2	nn	0.1097	354	3228
2	npadvmod	0.0423	8	189
2	nsubj	0.0996	277	2780
2	nsubjpass	0.1028	26	253
2	num	0.1037	119	1148
2	number	0.1295	58	448
2	parataxis	0.1786	10	56
2	pcomp	0.0577	12	208
2	pobj	0.0697	261	3745
2	poss	0.0677	48	709
2	possessive	0.1976	84	425
2	preconj	0.0909	1	11
2	predet	0.1429	2	14
2	prep	0.0616	233	3783
2	prt	0.0862	10	116
2	quantmod	0.0938	18	192
2	rcmod	0.0621	18	290
2	tmod	0.0451	11	244
2	vmod	0.0700	25	357
2	xcomp	0.0603	24	398
3	acomp	0.0625	3	48
3	advcl	0.0614	18	293
3	advmod	0.0697	89	1276
3	amod	0.1045	262	2506
3	appos	0.1377	38	276
3	aux	0.0766	95	1240
3	auxpass	0.0594	17	286
3	cc	0.0618	62	1003
3	ccomp	0.0687	38	553
3	conj	0.1298	131	1009
3	cop	0.1091	36	330
3	csubj	0.1333	2	15
3	csubjpass	0.0000	0	1
3	dep	0.1064	60	564
3	det	0.0571	190	3327
3	discourse	0.1429	1	7
3	dobj	0.0739	121	1637
3	expl	0.0625	2	32
3	iobj	0.0556	1	18
3	mark	0.0594	25	421
3	mwe	0.0784	4	51
3	neg	0.1658	33	199
3	nn	0.1078	348	3228
3	npadvmod	0.0423	8	189
3	nsubj	0.0996	277	2780
3	nsubjpass	0.0988	25	253
3	num	0.1028	118	1148
3	number	0.1339	60	448
3	parataxis	0.1786	10	56
3	pcomp	0.0577	12	208
3	pobj	0.0668	250	3745
3	poss	0.0677	48	709
3	possessive	0.1953	83	425
3	preconj	0.0909	1	11
3	predet	0.1429	2	14
3	prep	0.0600	227	3783
3	prt	0.0862	10	116
3	quantmod	0.0990	19	192
3	rcmod	0.0586	17	290
3	tmod	0.0451	11	244
3	vmod	0.0644	23	357
3	xcomp	0.0603	24	398
4	acomp	0.0625	3	48
4	advcl	0.0614	18	293
4	advmod	0.0690	88	1276
4	amod	0.1053	264	2506
4	appos	0.1377	38	276
4	aux	0.0758	94	1240
4	auxpass	0.0594	17	286
4	cc	0.0608	61	1003
4	ccomp	0.0687	38	553
4	conj	0.1298	131	1009
4	cop	0.1091	36	330
4	csubj	0.1333	2	15
4	csubjpass	0.0000	0	1
4	dep	0.1064	60	564
4	det	0.0565	188	3327
4	discourse	0.1429	1	7
4	dobj	0.0739	121	1637
4	expl	0.0625	2	32
4	iobj	0.0556	1	18
4	mark	0.0594	25	421
4	mwe	0.0784	4	51
4	neg	0.1658	33	199
4	nn	0.1081	349	3228
4	npadvmod	0.0423	8	189
4	nsubj	0.0996	277	2780
4	nsubjpass	0.0988	25	253
4	num	0.1019	117	1148
4	number	0.1339	60	448
4	parataxis	0.1786	10	56
4	pcomp	0.0577	12	208
4	pobj	0.0665	249	3745
4	poss	0.0677	48	709
4	possessive	0.1953	83	425
4	preconj	0.0909	1	11
4	predet	0.1429	2	14
4	prep	0.0603	228	3783
4	prt	0.0862	10	116
4	quantmod	0.0990	19	192
4	rcmod	0.0586	17	290
4	tmod	0.0451	11	244
4	vmod	0.0644	23	357
4	xcomp	0.0603	24	398
5	acomp	0.0625	3	48
5	advcl	0.0614	18	293
5	advmod	0.0697	89	1276
5	amod	0.1053	264	2506
5	appos	0.1377	38	276
5	aux	0.0758	94	1240
5	auxpass	0.0594	17	286
5	cc	0.0608	61	1003
5	ccomp	0.0687	38	553
5	conj	0.1288	130	1009
5	cop	0.1091	36	330
5	csubj	0.1333	2	15
5	csubjpass	0.0000	0	1
5	dep	0.1064	60	564
5	det	0.0565	188	3327
5	discourse	0.1429	1	7
5	dobj	0.0727	119	1637
5	expl	0.0625	2	32
5	iobj	0.0556	1	18
5	mark	0.0594	25	421
5	mwe	0.0784	4	51
5	neg	0.1658	33	199
5	nn	0.1081	349	3228
5	npadvmod	0.0423	8	189
5	nsubj	0.0996	277	2780
5	nsubjpass	0.0988	25	253
5	num	0.1019	117	1148
5	number	0.1317	59	448
5	parataxis	0.1786	10	56
5	pcomp	0.0577	12	208
5	pobj	0.0665	249	3745
5	poss	0.0677	48	709
5	possessive	0.1953	83	425
5	preconj	0.0909	1	11
5	predet	0.1429	2	14
5	prep	0.0603	228	3783
5	prt	0.0862	10	116
5	quantmod	0.0990	19	192
5	rcmod	0.0586	17	290
