epoch	relation	uuas	correct	total
0	acomp	0.5625	27	48
0	advcl	0.0819	24	293
0	advmod	0.5055	645	1276
0	amod	0.5120	1283	2506
0	appos	0.3913	108	276
0	aux	0.5766	715	1240
0	auxpass	0.6958	199	286
0	cc	0.1964	197	1003
0	ccomp	0.2278	126	553
0	conj	0.3300	333	1009
0	cop	0.4909	162	330
0	csubj	0.3333	5	15
0	csubjpass	0.0000	0	1
0	dep	0.3546	200	564
0	det	0.2495	830	3327
0	discourse	0.5714	4	7
0	dobj	0.4850	794	1637
0	expl	0.8125	26	32
0	iobj	0.4444	8	18
0	mark	0.2138	90	421
0	mwe	0.8824	45	51
0	neg	0.6131	122	199
0	nn	0.5400	1743	3228
0	npadvmod	0.6085	115	189
0	nsubj	0.4594	1277	2780
0	nsubjpass	0.1779	45	253
0	num	0.6890	791	1148
0	number	0.5290	237	448
0	parataxis	0.1429	8	56
0	pcomp	0.7163	149	208
0	pobj	0.3933	1473	3745
0	poss	0.2482	176	709
0	possessive	0.4282	182	425
0	preconj	0.1818	2	11
0	predet	0.2143	3	14
0	prep	0.5091	1926	3783
0	prt	0.6121	71	116
0	quantmod	0.3229	62	192
0	rcmod	0.2966	86	290
0	tmod	0.4221	103	244
0	vmod	0.4398	157	357
0	xcomp	0.4925	196	398
1	acomp	0.5625	27	48
1	advcl	0.1092	32	293
1	advmod	0.4741	605	1276
1	amod	0.5156	1292	2506
1	appos	0.3949	109	276
1	aux	0.6556	813	1240
1	auxpass	0.6189	177	286
1	cc	0.2124	213	1003
1	ccomp	0.2423	134	553
1	conj	0.3092	312	1009
1	cop	0.4364	144	330
1	csubj	0.3333	5	15
1	csubjpass	0.0000	0	1
1	dep	0.3741	211	564
1	det	0.3568	1187	3327
1	discourse	0.4286	3	7
1	dobj	0.4887	800	1637
1	expl	0.7500	24	32
1	iobj	0.7778	14	18
1	mark	0.2399	101	421
1	mwe	0.4706	24	51
1	neg	0.6181	123	199
1	nn	0.5511	1779	3228
1	npadvmod	0.5344	101	189
1	nsubj	0.5025	1397	2780
1	nsubjpass	0.3004	76	253
1	num	0.4878	560	1148
1	number	0.4531	203	448
1	parataxis	0.1964	11	56
1	pcomp	0.6683	139	208
1	pobj	0.4737	1774	3745
1	poss	0.3315	235	709
1	possessive	0.3906	166	425
1	preconj	0.6364	7	11
1	predet	0.3571	5	14
1	prep	0.5363	2029	3783
1	prt	0.7500	87	116
1	quantmod	0.4167	80	192
1	rcmod	0.3448	100	290
1	tmod	0.3893	95	244
1	vmod	0.4286	153	357
1	xcomp	0.4623	184	398
2	acomp	0.7292	35	48
2	advcl	0.1160	34	293
2	advmod	0.5792	739	1276
2	amod	0.6165	1545	2506
2	appos	0.4891	135	276
2	aux	0.8048	998	1240
2	auxpass	0.8776	251	286
2	cc	0.2343	235	1003
2	ccomp	0.2785	154	553
2	conj	0.3300	333	1009
2	cop	0.5667	187	330
2	csubj	0.2667	4	15
2	csubjpass	0.0000	0	1
2	dep	0.3848	217	564
2	det	0.3919	1304	3327
2	discourse	0.5714	4	7
2	dobj	0.6292	1030	1637
