epoch	relation	uuas	correct	total
0	acomp	0.8125	39	48
0	advcl	0.0956	28	293
0	advmod	0.5729	731	1276
0	amod	0.6556	1643	2506
0	appos	0.3478	96	276
0	aux	0.7161	888	1240
0	auxpass	0.6399	183	286
0	cc	0.3260	327	1003
0	ccomp	0.3852	213	553
0	conj	0.4044	408	1009
0	cop	0.5091	168	330
0	csubj	0.3333	5	15
0	csubjpass	1.0000	1	1
0	dep	0.3936	222	564
0	det	0.4382	1458	3327
0	discourse	0.2857	2	7
0	dobj	0.6457	1057	1637
0	expl	0.8438	27	32
0	iobj	0.7222	13	18
0	mark	0.3112	131	421
0	mwe	0.9412	48	51
0	neg	0.5678	113	199
0	nn	0.6292	2031	3228
0	npadvmod	0.6931	131	189
0	nsubj	0.5252	1460	2780
0	nsubjpass	0.4071	103	253
0	num	0.6498	746	1148
0	number	0.7366	330	448
0	parataxis	0.2143	12	56
0	pcomp	0.7067	147	208
0	pobj	0.6288	2355	3745
0	poss	0.3272	232	709
0	possessive	0.5576	237	425
0	preconj	0.7273	8	11
0	predet	0.2143	3	14
0	prep	0.5985	2264	3783
0	prt	0.7931	92	116
0	quantmod	0.4635	89	192
0	rcmod	0.2966	86	290
0	tmod	0.4590	112	244
0	vmod	0.4454	159	357
0	xcomp	0.4849	193	398
1	acomp	0.7292	35	48
1	advcl	0.1502	44	293
1	advmod	0.5478	699	1276
1	amod	0.6536	1638	2506
1	appos	0.4275	118	276
1	aux	0.5621	697	1240
1	auxpass	0.6608	189	286
1	cc	0.3131	314	1003
1	ccomp	0.3526	195	553
1	conj	0.4311	435	1009
1	cop	0.5636	186	330
1	csubj	0.4000	6	15
1	csubjpass	1.0000	1	1
1	dep	0.3617	204	564
1	det	0.3634	1209	3327
1	discourse	0.4286	3	7
1	dobj	0.6695	1096	1637
1	expl	0.7500	24	32
1	iobj	0.7778	14	18
1	mark	0.3325	140	421
1	mwe	0.9020	46	51
1	neg	0.4925	98	199
1	nn	0.6475	2090	3228
1	npadvmod	0.6508	123	189
1	nsubj	0.5583	1552	2780
1	nsubjpass	0.3755	95	253
1	num	0.7143	820	1148
1	number	0.8237	369	448
1	parataxis	0.1786	10	56
1	pcomp	0.6058	126	208
1	pobj	0.4753	1780	3745
1	poss	0.3526	250	709
1	possessive	0.2941	125	425
1	preconj	0.2727	3	11
1	predet	0.4286	6	14
1	prep	0.5837	2208	3783
1	prt	0.7328	85	116
1	quantmod	0.3542	68	192
1	rcmod	0.2621	76	290
1	tmod	0.5205	127	244
1	vmod	0.5238	187	357
1	xcomp	0.5804	231	398
2	acomp	0.9375	45	48
2	advcl	0.1672	49	293
2	advmod	0.7179	916	1276
2	amod	0.7514	1883	2506
2	appos	0.4565	126	276
2	aux	0.8952	1110	1240
2	auxpass	0.9441	270	286
2	cc	0.4796	481	1003
2	ccomp	0.5081	281	553
2	conj	0.4202	424	1009
2	cop	0.7758	256	330
2	csubj	0.2000	3	15
2	csubjpass	1.0000	1	1
2	dep	0.4805	271	564
2	det	0.7355	2447	3327
2	discourse	0.4286	3	7
2	dobj	0.8253	1351	1637
2	expl	0.9062	29	32
2	iobj	0.8889	16	18
2	mark	0.5226	220	421
2	mwe	1.0000	51	51
2	neg	0.8492	169	199
2	nn	0.7175	2316	3228
2	npadvmod	0.8519	161	189
2	nsubj	0.6942	1930	2780
2	nsubjpass	0.5336	135	253
2	num	0.8528	979	1148
2	number	0.8683	389	448
2	parataxis	0.2857	16	56
2	pcomp	0.8846	184	208
2	pobj	0.7968	2984	3745
2	poss	0.4274	303	709
2	possessive	0.7624	324	425
2	preconj	0.4545	5	11
2	predet	0.2143	3	14
2	prep	0.7386	2794	3783
2	prt	0.9569	111	116
2	quantmod	0.5677	109	192
2	rcmod	0.3862	112	290
2	tmod	0.6721	164	244
2	vmod	0.5602	200	357
2	xcomp	0.7161	285	398
3	acomp	0.9375	45	48
3	advcl	0.1672	49	293
