epoch	relation	uuas	correct	total
0	acomp	0.8125	39	48
0	advcl	0.1263	37	293
0	advmod	0.6403	817	1276
0	amod	0.7294	1828	2506
0	appos	0.3732	103	276
0	aux	0.7798	967	1240
0	auxpass	0.8287	237	286
0	cc	0.4337	435	1003
0	ccomp	0.4123	228	553
0	conj	0.4321	436	1009
0	cop	0.6879	227	330
0	csubj	0.2667	4	15
0	csubjpass	1.0000	1	1
0	dep	0.3972	224	564
0	det	0.6444	2144	3327
0	discourse	0.2857	2	7
0	dobj	0.7648	1252	1637
0	expl	0.8438	27	32
0	iobj	0.8333	15	18
0	mark	0.3967	167	421
0	mwe	0.9608	49	51
0	neg	0.6181	123	199
0	nn	0.6859	2214	3228
0	npadvmod	0.8042	152	189
0	nsubj	0.6514	1811	2780
0	nsubjpass	0.4466	113	253
0	num	0.8650	993	1148
0	number	0.8728	391	448
0	parataxis	0.2321	13	56
0	pcomp	0.8029	167	208
0	pobj	0.7391	2768	3745
0	poss	0.5021	356	709
0	possessive	0.5741	244	425
0	preconj	0.3636	4	11
0	predet	0.2857	4	14
0	prep	0.7127	2696	3783
0	prt	0.9138	106	116
0	quantmod	0.5000	96	192
0	rcmod	0.3207	93	290
0	tmod	0.5984	146	244
0	vmod	0.5350	191	357
0	xcomp	0.6508	259	398
1	acomp	0.8125	39	48
1	advcl	0.0853	25	293
1	advmod	0.6160	786	1276
1	amod	0.7067	1771	2506
1	appos	0.3804	105	276
1	aux	0.7653	949	1240
1	auxpass	0.7657	219	286
1	cc	0.4487	450	1003
1	ccomp	0.4213	233	553
1	conj	0.4272	431	1009
1	cop	0.6667	220	330
1	csubj	0.2000	3	15
1	csubjpass	1.0000	1	1
1	dep	0.4309	243	564
1	det	0.6567	2185	3327
1	discourse	0.1429	1	7
1	dobj	0.7355	1204	1637
1	expl	0.9062	29	32
1	iobj	0.6667	12	18
1	mark	0.4774	201	421
1	mwe	1.0000	51	51
1	neg	0.4774	95	199
1	nn	0.6726	2171	3228
1	npadvmod	0.8466	160	189
1	nsubj	0.5741	1596	2780
1	nsubjpass	0.4387	111	253
1	num	0.7605	873	1148
1	number	0.7165	321	448
1	parataxis	0.1607	9	56
1	pcomp	0.8510	177	208
1	pobj	0.7474	2799	3745
1	poss	0.4584	325	709
1	possessive	0.5929	252	425
1	preconj	0.8182	9	11
1	predet	0.2857	4	14
1	prep	0.7047	2666	3783
1	prt	0.8879	103	116
1	quantmod	0.5104	98	192
1	rcmod	0.2966	86	290
1	tmod	0.5902	144	244
1	vmod	0.5126	183	357
1	xcomp	0.6734	268	398
2	acomp	0.8750	42	48
2	advcl	0.1604	47	293
2	advmod	0.6513	831	1276
