epoch	relation	uuas	correct	total
0	acomp	0.6250	30	48
0	advcl	0.0819	24	293
0	advmod	0.4350	555	1276
0	amod	0.5407	1355	2506
0	appos	0.3986	110	276
0	aux	0.6161	764	1240
0	auxpass	0.7867	225	286
0	cc	0.1655	166	1003
0	ccomp	0.2495	138	553
0	conj	0.3479	351	1009
0	cop	0.5606	185	330
0	csubj	0.2000	3	15
0	csubjpass	0.0000	0	1
0	dep	0.3493	197	564
0	det	0.2582	859	3327
0	discourse	0.2857	2	7
0	dobj	0.4740	776	1637
0	expl	0.8438	27	32
0	iobj	0.5000	9	18
0	mark	0.2114	89	421
0	mwe	0.7843	40	51
0	neg	0.4070	81	199
0	nn	0.5418	1749	3228
0	npadvmod	0.6931	131	189
0	nsubj	0.4687	1303	2780
0	nsubjpass	0.2292	58	253
0	num	0.7152	821	1148
0	number	0.5022	225	448
0	parataxis	0.1607	9	56
0	pcomp	0.6106	127	208
0	pobj	0.4104	1537	3745
0	poss	0.2722	193	709
0	possessive	0.3812	162	425
0	preconj	0.4545	5	11
0	predet	0.4286	6	14
0	prep	0.4607	1743	3783
0	prt	0.5603	65	116
0	quantmod	0.4271	82	192
0	rcmod	0.3069	89	290
0	tmod	0.3320	81	244
0	vmod	0.4398	157	357
0	xcomp	0.4548	181	398
1	acomp	0.5208	25	48
1	advcl	0.0887	26	293
1	advmod	0.4303	549	1276
1	amod	0.4677	1172	2506
1	appos	0.3478	96	276
1	aux	0.5500	682	1240
1	auxpass	0.6608	189	286
1	cc	0.2243	225	1003
1	ccomp	0.2785	154	553
1	conj	0.3221	325	1009
1	cop	0.4606	152	330
1	csubj	0.2667	4	15
1	csubjpass	0.0000	0	1
1	dep	0.3564	201	564
1	det	0.2964	986	3327
1	discourse	0.1429	1	7
1	dobj	0.4569	748	1637
1	expl	0.7500	24	32
1	iobj	0.3333	6	18
1	mark	0.2162	91	421
1	mwe	0.7647	39	51
1	neg	0.4975	99	199
1	nn	0.5198	1678	3228
1	npadvmod	0.5608	106	189
1	nsubj	0.4403	1224	2780
1	nsubjpass	0.2372	60	253
1	num	0.4434	509	1148
1	number	0.5290	237	448
1	parataxis	0.1607	9	56
1	pcomp	0.6442	134	208
1	pobj	0.4614	1728	3745
1	poss	0.2200	156	709
1	possessive	0.3365	143	425
1	preconj	0.2727	3	11
1	predet	0.1429	2	14
1	prep	0.5345	2022	3783
1	prt	0.6466	75	116
