epoch	train_loss	dev_loss	dev_uuas
0	0.917377	0.877902	0.6800
1	0.894591	0.891901	0.6729
2	0.778542	0.750635	0.8014
3	0.754627	0.747049	0.8060
4	0.750649	0.743742	0.8073
5	0.749148	0.744771	0.8075
6	0.734872	0.734639	0.8113
7	0.731980	0.734210	0.8118
8	0.731222	0.732872	0.8124
9	0.730908	0.733123	0.8122
10	0.728696	0.732803	0.8125
11	0.728316	0.732791	0.8126
12	0.728302	0.732783	0.8126
13	0.728268	0.732782	0.8126
